,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000520011,2022-03-15 08:06:57,2022-03-15 08:54:04,True,47.1246,1,51999,51999
1,TTWK000470585,2022-03-15 08:12:33,2022-03-15 08:28:53,True,16.323766666666668,1,43967,43967
2,TTWK000520012,2022-03-15 08:29:07,2022-03-15 08:44:50,True,15.712966666666667,1,43967,43967
3,TTWK000526657,2022-03-15 08:54:50,2022-03-15 08:55:33,True,0.70285,1,51999,51999
4,TTWK000526658,2022-03-15 08:56:07,2022-03-15 08:56:44,True,0.6148333333333333,1,51999,51999
5,TTWK000526659,2022-03-15 08:57:17,2022-03-15 08:58:11,True,0.89645,1,51999,51999
6,TTWK000526660,2022-03-15 08:58:31,2022-03-15 08:59:13,True,0.6953,1,51999,51999
7,TTWK000526662,2022-03-15 08:59:40,2022-03-15 09:00:27,True,0.77975,1,51999,51999
8,TTWK000526663,2022-03-15 09:01:03,2022-03-15 09:01:38,True,0.5900666666666666,1,51999,51999
9,TTWK000526664,2022-03-15 09:01:56,2022-03-15 09:02:35,True,0.6406666666666667,1,51999,51999
10,TTWK000526668,2022-03-15 09:03:08,2022-03-15 09:04:01,True,0.8876,1,51999,51999
11,TTWK000526661,2022-03-15 09:04:30,2022-03-15 09:05:31,True,1.0248833333333334,1,51999,51999
12,TTWK000520025,2022-03-15 09:06:28,2022-03-15 09:22:15,True,15.776083333333334,1,51999,51999
13,TTWK000520026,2022-03-15 09:09:48,2022-03-15 09:11:48,True,2.0077,1,43967,43967
14,TTWK000526669,2022-03-15 09:11:58,2022-03-15 09:12:38,True,0.6722,1,43967,43967
15,TTWK000526670,2022-03-15 09:14:28,2022-03-15 09:14:57,True,0.4886666666666667,1,43967,43967
16,TTWK000526671,2022-03-15 09:15:06,2022-03-15 09:15:33,True,0.4461,1,43967,43967
17,TTWK000520027,2022-03-15 09:15:43,2022-03-15 09:17:12,True,1.4765333333333333,1,43967,43967
18,TTWK000526672,2022-03-15 09:17:28,2022-03-15 09:17:53,True,0.42946666666666666,1,43967,43967
19,TTWK000520029,2022-03-15 09:22:30,2022-03-15 09:23:35,True,1.0760666666666667,1,43967,43967
20,TTWK000520038,2022-03-15 09:23:32,2022-03-15 09:25:35,True,2.0488,1,51999,51999
21,TTWK000526685,2022-03-15 09:24:10,2022-03-15 09:24:48,True,0.6297666666666667,1,43967,43967
22,TTWK000526686,2022-03-15 09:24:59,2022-03-15 09:27:04,True,2.0882833333333335,1,43967,43967
23,TTWK000520037,2022-03-15 09:25:57,2022-03-15 09:27:36,True,1.6389666666666667,1,51999,51999
24,TTWK000470586,2022-03-15 09:27:28,2022-03-15 09:35:21,True,7.890583333333334,1,43967,43967
