,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000493057,2022/3/31 8:57:22,2022/3/31 9:00:42,TRUE,3.32725,1,42558,42558
1,TTWK000493056,2022/3/31 8:57:37,2022/3/31 9:00:55,TRUE,3.296433333,1,42558,42558
2,TTWK000530820,2022/3/31 9:01:07,2022/3/31 9:02:08,TRUE,1.009183333,1,42558,42558
3,TTWK000493055,2022/3/31 9:01:20,2022/3/31 9:02:25,TRUE,1.078433333,1,42558,42558
4,TTWK000530805,2022/3/31 9:02:36,2022/3/31 9:03:47,TRUE,1.173816667,1,42558,42558
5,TTWK000530804,2022/3/31 9:02:51,2022/3/31 9:03:58,TRUE,1.119066667,1,42558,42558
6,TTWK000530812,2022/3/31 9:04:30,2022/3/31 9:06:19,TRUE,1.824233333,1,42558,42558
7,TTWK000530811,2022/3/31 9:04:42,2022/3/31 9:06:32,TRUE,1.8325,1,42558,42558
8,TTWK000530810,2022/3/31 9:06:48,2022/3/31 9:07:13,TRUE,0.4086333333,1,42558,42558
9,TTWK000530813,2022/3/31 9:07:23,2022/3/31 9:08:05,TRUE,0.6862333333,1,42558,42558
10,TTWK000530819,2022/3/31 9:08:23,2022/3/31 9:10:30,TRUE,2.1265,1,42558,42558
11,TTWK000530818,2022/3/31 9:10:43,2022/3/31 9:12:26,TRUE,1.716183333,1,42558,42558
12,TTWK000530817,2022/3/31 9:12:39,2022/3/31 9:13:41,TRUE,1.0355,1,42558,42558
13,TTWK000529785,2022/3/31 9:13:57,2022/3/31 9:14:38,TRUE,0.6826833333,1,42558,42558
14,TTWK000493062,2022/3/31 9:14:59,2022/3/31 9:15:28,TRUE,0.4827,1,42558,42558
15,TTWK000493063,2022/3/31 9:15:41,,尚未完成,,1,42558,42558
16,TTWK000493060,2022/3/31 9:16:11,2022/3/31 9:16:25,TRUE,0.2383,1,42558,42558
17,TTWK000493059,2022/3/31 9:16:35,2022/3/31 9:17:20,TRUE,0.76345,1,42558,42558
18,TTWK000530814,2022/3/31 9:17:37,2022/3/31 9:18:11,TRUE,0.5551166667,1,42558,42558
19,TTWK000530815,2022/3/31 9:18:20,2022/3/31 9:18:51,TRUE,0.5154,1,42558,42558
20,TTWK000530816,2022/3/31 9:19:03,2022/3/31 9:19:50,TRUE,0.78415,1,42558,42558
21,TTWK000493058,2022/3/31 9:20:02,2022/3/31 9:20:35,TRUE,0.5482333333,1,42558,42558
22,TTWK000493064,2022/3/31 10:37:18,2022/3/31 10:40:36,TRUE,3.31525,1,122113,122113
23,TTWK000529788,2022/3/31 10:40:54,2022/3/31 10:42:52,TRUE,1.963133333,1,122113,122113
24,TTWK000530824,2022/3/31 10:43:15,2022/3/31 10:44:19,TRUE,1.068066667,1,122113,122113
25,TTWK000529786,2022/3/31 10:44:45,2022/3/31 10:54:04,TRUE,9.309383333,1,122113,122113
26,TTWK000529789,2022/3/31 10:45:57,2022/3/31 10:46:34,TRUE,0.6204,1,42558,42558
27,TTWK000530835,2022/3/31 10:46:10,2022/3/31 10:47:39,TRUE,1.47495,1,118401,118401
28,TTWK000529790,2022/3/31 10:46:47,2022/3/31 10:48:09,TRUE,1.360066667,1,42558,42558
29,TTWK000529787,2022/3/31 10:47:51,2022/3/31 10:49:43,TRUE,1.859083333,1,118401,118401
30,TTWK000530829,2022/3/31 10:48:20,2022/3/31 10:49:54,TRUE,1.564233333,1,42558,42558
31,TTWK000530825,2022/3/31 10:50:10,2022/3/31 10:52:59,TRUE,2.815016667,1,118401,118401
32,TTWK000529791,2022/3/31 10:50:11,2022/3/31 10:51:43,TRUE,1.545033333,1,42558,42558
33,TTWK000530830,2022/3/31 10:51:54,2022/3/31 10:55:16,TRUE,3.355933333,1,42558,42558
34,TTWK000530823,2022/3/31 10:53:50,2022/3/31 10:55:41,TRUE,1.83885,1,118401,118401
35,TTWK000529793,2022/3/31 10:55:46,2022/3/31 11:00:52,TRUE,5.10805,1,122113,122113
36,TTWK000530822,2022/3/31 10:55:52,2022/3/31 11:00:57,TRUE,5.076516667,1,118401,118401
37,TTWK000530826,2022/3/31 10:56:09,2022/3/31 10:56:58,TRUE,0.8181,1,42558,42558
38,TTWK000529792,2022/3/31 11:01:06,2022/3/31 11:11:02,TRUE,9.933816667,1,122113,122113
39,TTWK000493065,2022/3/31 11:04:48,,尚未完成,,1,42558,42558
40,TTWK000493066,2022/3/31 11:09:29,2022/3/31 11:11:21,TRUE,1.880533333,1,42558,42558
41,TTWK000530821,2022/3/31 11:11:14,2022/3/31 11:14:33,TRUE,3.316583333,1,122113,122113
42,TTWK000529795,2022/3/31 11:12:20,2022/3/31 11:16:16,TRUE,3.927,1,42558,42558
43,TTWK000529794,2022/3/31 11:14:53,2022/3/31 11:18:04,TRUE,3.174033333,1,122113,122113
44,TTWK000530827,2022/3/31 11:17:01,2022/3/31 11:18:27,TRUE,1.433833333,1,42558,42558
45,TTWK000493068,2022/3/31 11:18:40,2022/3/31 11:21:06,TRUE,2.43,1,42558,42558
46,TTWK000529799,2022/3/31 11:18:44,2022/3/31 11:21:12,TRUE,2.458,1,122113,122113
47,TTWK000493067,2022/3/31 11:21:22,2022/3/31 11:24:11,TRUE,2.823283333,1,42558,42558
48,TTWK000529801,2022/3/31 11:21:51,2022/3/31 11:25:29,TRUE,3.629,1,122113,122113
49,TTWK000529797,2022/3/31 11:24:24,2022/3/31 11:24:58,TRUE,0.56045,1,42558,42558
50,TTWK000530832,2022/3/31 11:25:09,2022/3/31 11:25:46,TRUE,0.6084333333,1,42558,42558
51,TTWK000530831,2022/3/31 11:26:01,2022/3/31 11:26:32,TRUE,0.5197833333,1,42558,42558
52,TTWK000530828,2022/3/31 11:26:51,2022/3/31 11:27:24,TRUE,0.5509,1,42558,42558
53,TTWK000530842,2022/3/31 11:27:20,2022/3/31 11:28:11,TRUE,0.8631,1,122113,122113
54,TTWK000529817,2022/3/31 11:27:45,2022/3/31 11:33:31,TRUE,5.779683333,1,42558,42558
55,TTWK000529808,2022/3/31 11:28:26,2022/3/31 11:31:13,TRUE,2.794933333,1,122113,122113
56,TTWK000493075,2022/3/31 11:31:30,2022/3/31 11:34:57,TRUE,3.445716667,1,122113,122113
57,TTWK000530849,2022/3/31 11:33:46,2022/3/31 11:34:38,TRUE,0.8678833333,1,42558,42558
58,TTWK000530851,2022/3/31 11:34:58,2022/3/31 11:36:52,TRUE,1.905816667,1,42558,42558
59,TTWK000529800,2022/3/31 11:35:17,2022/3/31 11:38:41,TRUE,3.403616667,1,122113,122113
60,TTWK000493076,2022/3/31 11:39:04,2022/3/31 11:40:41,TRUE,1.626733333,1,42558,42558
61,TTWK000493077,2022/3/31 11:40:55,2022/3/31 11:41:45,TRUE,0.8338833333,1,42558,42558
62,TTWK000530853,2022/3/31 11:41:05,2022/3/31 11:42:25,TRUE,1.334033333,1,122113,122113
63,TTWK000530850,2022/3/31 11:41:57,2022/3/31 11:43:28,TRUE,1.514833333,1,42558,42558
64,TTWK000530854,2022/3/31 11:42:41,2022/3/31 11:44:04,TRUE,1.381516667,1,122113,122113
65,TTWK000530852,2022/3/31 11:44:16,2022/3/31 11:45:25,TRUE,1.156816667,1,122113,122113
66,TTWK000529821,2022/3/31 11:44:42,2022/3/31 11:46:48,TRUE,2.1085,1,42558,42558
67,TTWK000530855,2022/3/31 11:45:44,2022/3/31 11:48:35,TRUE,2.859083333,1,122113,122113
68,TTWK000493079,2022/3/31 11:47:02,2022/3/31 11:49:39,TRUE,2.610333333,1,42558,42558
69,TTWK000529818,2022/3/31 11:48:54,2022/3/31 11:49:55,TRUE,1.006583333,1,122113,122113
70,TTWK000529822,2022/3/31 11:49:49,2022/3/31 11:55:31,TRUE,5.698983333,1,42558,42558
71,TTWK000530856,2022/3/31 11:50:06,2022/3/31 11:50:56,TRUE,0.83755,1,122113,122113
72,TTWK000530857,2022/3/31 11:51:11,2022/3/31 11:53:07,TRUE,1.936583333,1,122113,122113
73,TTWK000530837,2022/3/31 11:53:56,2022/3/31 11:54:56,TRUE,1.010666667,1,122113,122113
74,TTWK000529820,2022/3/31 11:55:45,2022/3/31 11:56:09,TRUE,0.3838833333,1,42558,42558
75,TTWK000493069,2022/3/31 12:06:21,2022/3/31 12:09:05,TRUE,2.739916667,1,42507,42507
76,TTWK000529798,2022/3/31 12:09:25,2022/3/31 12:18:02,TRUE,8.619583333,1,42507,42507
77,TTWK000529806,2022/3/31 12:13:28,2022/3/31 12:18:26,TRUE,4.9595,1,42525,42525
78,TTWK000529804,2022/3/31 12:18:18,2022/3/31 12:25:10,TRUE,6.876716667,1,42507,42507
79,TTWK000493074,2022/3/31 12:21:00,2022/3/31 12:21:13,TRUE,0.2081666667,1,42525,42525
80,TTWK000529805,2022/3/31 12:21:25,2022/3/31 12:24:51,TRUE,3.435266667,1,42525,42525
81,TTWK000493073,2022/3/31 12:25:02,2022/3/31 12:27:13,TRUE,2.173183333,1,42525,42525
82,TTWK000530836,2022/3/31 12:25:42,2022/3/31 12:30:28,TRUE,4.77855,1,42507,42507
83,TTWK000529807,2022/3/31 12:27:27,2022/3/31 12:33:35,TRUE,6.128066667,1,42525,42525
84,TTWK000493072,2022/3/31 12:31:01,2022/3/31 12:35:33,TRUE,4.524783333,1,42507,42507
85,TTWK000493078,2022/3/31 12:34:01,2022/3/31 12:38:02,TRUE,4.023416667,1,42525,42525
86,TTWK000529819,2022/3/31 12:40:19,2022/3/31 12:55:03,TRUE,14.72361667,1,42507,42507
87,TTWK000529825,2022/3/31 12:46:52,2022/3/31 13:00:44,TRUE,13.8633,1,118401,118401
88,TTWK000529824,2022/3/31 12:55:23,2022/3/31 13:03:19,TRUE,7.9362,1,42507,42507
89,TTWK000529833,2022/3/31 12:59:28,2022/3/31 13:15:56,TRUE,16.46005,1,122113,122113
90,TTWK000493083,2022/3/31 12:59:57,2022/3/31 13:11:52,TRUE,11.9102,1,42436,42436
91,TTWK000530858,2022/3/31 13:01:02,2022/3/31 13:01:57,TRUE,0.9099,1,118401,118401
92,TTWK000529828,2022/3/31 13:02:11,2022/3/31 13:14:48,TRUE,12.62093333,1,118401,118401
93,TTWK000493080,2022/3/31 13:03:34,2022/3/31 13:05:57,TRUE,2.384533333,1,42507,42507
94,TTWK000530843,2022/3/31 13:04:18,2022/3/31 13:04:43,TRUE,0.4252166667,1,42525,42525
95,TTWK000529811,2022/3/31 13:04:55,2022/3/31 13:06:54,TRUE,1.98475,1,42525,42525
96,TTWK000529836,2022/3/31 13:06:56,2022/3/31 13:17:01,TRUE,10.08531667,1,42507,42507
97,TTWK000530844,2022/3/31 13:07:07,2022/3/31 13:10:08,TRUE,3.010833333,1,42525,42525
98,TTWK000530833,2022/3/31 13:07:15,2022/3/31 13:12:25,TRUE,5.1808,1,42508,42508
99,TTWK000530846,2022/3/31 13:10:25,2022/3/31 13:11:24,TRUE,0.98015,1,42525,42525
100,TTWK000530845,2022/3/31 13:11:37,2022/3/31 13:12:27,TRUE,0.8207666667,1,42525,42525
101,TTWK000529837,2022/3/31 13:12:16,2022/3/31 13:28:54,TRUE,16.64108333,1,42436,42436
102,TTWK000530834,2022/3/31 13:12:42,2022/3/31 13:17:09,TRUE,4.4527,1,42508,42508
103,TTWK000493081,2022/3/31 13:12:44,2022/3/31 13:17:39,TRUE,4.911566667,1,42525,42525
104,TTWK000530865,2022/3/31 13:15:38,2022/3/31 13:19:20,TRUE,3.706083333,1,118401,118401
105,TTWK000529803,2022/3/31 13:16:54,2022/3/31 13:18:18,TRUE,1.39785,1,122113,122113
106,TTWK000530859,2022/3/31 13:17:59,2022/3/31 13:18:34,TRUE,0.5870666667,1,42525,42525
107,TTWK000530862,2022/3/31 13:18:01,2022/3/31 13:19:14,TRUE,1.205666667,1,42507,42507
108,TTWK000529826,2022/3/31 13:18:33,2022/3/31 13:23:15,TRUE,4.70785,1,122113,122113
109,TTWK000493082,2022/3/31 13:18:47,2022/3/31 13:23:13,TRUE,4.42725,1,42525,42525
110,TTWK000493084,2022/3/31 13:19:10,2022/3/31 13:23:59,TRUE,4.8116,1,42508,42508
111,TTWK000529838,2022/3/31 13:19:39,2022/3/31 13:22:53,TRUE,3.236666667,1,118401,118401
112,TTWK000529829,2022/3/31 13:19:57,2022/3/31 13:22:28,TRUE,2.513933333,1,42507,42507
113,TTWK000529834,2022/3/31 13:22:43,2022/3/31 13:25:15,TRUE,2.524,1,42507,42507
114,TTWK000530866,2022/3/31 13:23:10,2022/3/31 13:27:26,TRUE,4.2678,1,118401,118401
115,TTWK000529802,2022/3/31 13:23:27,2022/3/31 13:24:12,TRUE,0.7468333333,1,42525,42525
116,TTWK000493070,2022/3/31 13:23:46,2022/3/31 13:24:34,TRUE,0.8120166667,1,122113,122113
117,TTWK000493086,2022/3/31 13:24:22,2022/3/31 13:28:35,TRUE,4.211466667,1,42508,42508
118,TTWK000529827,2022/3/31 13:24:48,2022/3/31 13:27:20,TRUE,2.532833333,1,122113,122113
119,TTWK000529835,2022/3/31 13:24:57,2022/3/31 13:28:56,TRUE,3.977283333,1,42525,42525
120,TTWK000493071,2022/3/31 13:25:30,2022/3/31 13:27:29,TRUE,1.9832,1,42507,42507
121,TTWK000530867,2022/3/31 13:27:47,2022/3/31 13:31:46,TRUE,3.974316667,1,118401,118401
122,TTWK000493090,2022/3/31 13:28:23,2022/3/31 13:32:00,TRUE,3.619616667,1,122113,122113
