,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000571907,2022-06-17 08:05:11,2022-06-17 08:05:37,TRUE,0.4382,1,42532,42532
1,TTWK000568106,2022-06-17 08:05:27,2022-06-17 08:05:46,TRUE,0.3257,1,42532,42532
2,TTWK000548079,2022-06-17 08:05:47,2022-06-17 08:07:44,TRUE,1.943466667,1,42436,42436
3,TTWK000571906,2022-06-17 08:08:14,2022-06-17 08:09:18,TRUE,1.060983333,1,42532,42532
4,TTWK000548048,2022-06-17 08:08:51,2022-06-17 08:09:05,TRUE,0.2331666667,1,42436,42436
5,TTWK000548049,2022-06-17 08:09:16,2022-06-17 08:09:39,TRUE,0.3961,1,42436,42436
6,TTWK000571905,2022-06-17 08:09:30,2022-06-17 08:09:40,TRUE,0.1664333333,1,42532,42532
7,TTWK000548050,2022-06-17 08:09:50,2022-06-17 08:10:03,TRUE,0.2155166667,1,42436,42436
8,TTWK000548051,2022-06-17 08:10:20,2022-06-17 08:10:33,TRUE,0.2311333333,1,42436,42436
9,TTWK000548052,2022-06-17 08:10:48,2022-06-17 08:11:02,TRUE,0.2419666667,1,42436,42436
10,TTWK000571904,2022-06-17 08:11:03,2022-06-17 08:15:03,TRUE,3.993,1,42532,42532
12,TTWK000548054,2022-06-17 08:11:42,2022-06-17 08:18:10,TRUE,6.457566667,1,42436,42436
13,TTWK000568110,2022-06-17 08:15:14,2022-06-17 08:17:17,TRUE,2.062516667,1,42532,42532
14,TTWK000568107,2022-06-17 08:17:58,2022-06-17 08:18:08,TRUE,0.16005,1,42532,42532
15,TTWK000568103,2022-06-17 08:18:22,2022-06-17 08:18:31,TRUE,0.1469,1,42532,42532
16,TTWK000548055,2022-06-17 08:18:23,2022-06-17 08:18:41,TRUE,0.3072333333,1,42436,42436
17,TTWK000568104,2022-06-17 08:19:25,2022-06-17 08:19:34,TRUE,0.1510166667,1,42532,42532
18,TTWK000548047,2022-06-17 08:20:09,2022-06-17 08:21:30,TRUE,1.353266667,1,42436,42436
20,TTWK000568108,2022-06-17 08:21:07,2022-06-17 08:21:16,TRUE,0.1480166667,1,42532,42532
21,TTWK000548056,2022-06-17 08:21:45,2022-06-17 08:21:59,TRUE,0.2330166667,1,42436,42436
22,TTWK000548057,2022-06-17 08:22:16,2022-06-17 08:22:28,TRUE,0.1963,1,42436,42436
23,TTWK000548058,2022-06-17 08:22:40,2022-06-17 08:22:52,TRUE,0.2097666667,1,42436,42436
24,TTWK000568105,2022-06-17 08:22:41,2022-06-17 08:23:00,TRUE,0.3164666667,1,42532,42532
25,TTWK000548059,2022-06-17 08:23:07,2022-06-17 08:23:19,TRUE,0.1929,1,42436,42436
26,TTWK000548003,2022-06-17 08:23:09,2022-06-17 08:23:18,TRUE,0.14745,1,42532,42532
27,TTWK000548060,2022-06-17 08:23:34,2022-06-17 08:23:49,TRUE,0.2481,1,42436,42436
28,TTWK000548061,2022-06-17 08:24:04,2022-06-17 08:24:54,TRUE,0.8201833333,1,42436,42436
29,TTWK000548062,2022-06-17 08:24:28,2022-06-17 08:24:41,TRUE,0.2171,1,42436,42436
30,TTWK000548063,2022-06-17 08:25:13,2022-06-17 08:25:24,TRUE,0.1907,1,42436,42436
31,TTWK000548067,2022-06-17 08:25:45,2022-06-17 08:25:56,TRUE,0.1731666667,1,42436,42436
32,TTWK000548066,2022-06-17 08:26:09,2022-06-17 08:26:22,TRUE,0.2158166667,1,42436,42436
33,TTWK000540017,2022-06-17 08:27:36,2022-06-17 08:31:33,TRUE,3.94685,1,42532,42532
34,TTWK000539995,2022-06-17 08:31:55,2022-06-17 08:32:05,TRUE,0.1614333333,1,42532,42532
35,TTWK000548004,2022-06-17 08:32:22,2022-06-17 08:38:43,TRUE,6.352966667,1,42532,42532
36,TTWK000571911,2022-06-17 08:38:59,2022-06-17 08:41:18,TRUE,2.320666667,1,42532,42532
37,TTWK000568112,2022-06-17 08:41:28,2022-06-17 08:43:45,TRUE,2.277,1,42532,42532
38,TTWK000548081,2022-06-17 08:41:38,2022-06-17 08:41:49,TRUE,0.1945166667,1,42436,42436
39,TTWK000548082,2022-06-17 08:42:12,2022-06-17 08:42:25,TRUE,0.2239833333,1,42436,42436
40,TTWK000571908,2022-06-17 08:43:57,2022-06-17 08:47:22,TRUE,3.409316667,1,42532,42532
41,TTWK000568094,2022-06-17 08:47:32,2022-06-17 08:50:21,TRUE,2.811883333,1,42532,42532
42,TTWK000548078,2022-06-17 08:48:14,2022-06-17 08:48:28,TRUE,0.2261,1,42436,42436
43,TTWK000548076,2022-06-17 08:48:44,2022-06-17 08:48:57,TRUE,0.2296166667,1,42436,42436
44,TTWK000548075,2022-06-17 08:49:14,2022-06-17 08:50:04,TRUE,0.8337166667,1,42436,42436
45,TTWK000568113,2022-06-17 08:50:46,2022-06-17 08:50:54,TRUE,0.1368166667,1,42532,42532
46,TTWK000568114,2022-06-17 08:51:04,2022-06-17 08:51:13,TRUE,0.15335,1,42532,42532
47,TTWK000568123,2022-06-17 08:51:34,2022-06-17 08:52:16,TRUE,0.7042333333,1,42532,42532
48,TTWK000568122,2022-06-17 08:52:33,2022-06-17 08:52:43,TRUE,0.1591666667,1,42532,42532
49,TTWK000571912,2022-06-17 08:54:45,2022-06-17 08:59:46,TRUE,5.02085,1,42532,42532
50,TTWK000571925,2022-06-17 08:56:38,2022-06-17 08:58:33,TRUE,1.9147,1,42436,42436
51,TTWK000548091,2022-06-17 08:59:33,2022-06-17 09:22:01,TRUE,22.47545,1,42436,42436
52,TTWK000568126,2022-06-17 09:00:14,2022-06-17 09:00:25,TRUE,0.1769833333,1,42532,42532
53,TTWK000568143,2022-06-17 09:02:11,2022-06-17 09:05:13,TRUE,3.0346,1,42532,42532
54,TTWK000568145,2022-06-17 09:05:23,2022-06-17 09:07:22,TRUE,1.97985,1,42532,42532
55,TTWK000568144,2022-06-17 09:07:37,2022-06-17 09:07:46,TRUE,0.15345,1,42532,42532
56,TTWK000548085,2022-06-17 09:11:30,2022-06-17 09:15:04,TRUE,3.565133333,1,42532,42532
57,TTWK000568115,2022-06-17 09:15:46,2022-06-17 09:15:57,TRUE,0.18385,1,42532,42532
58,TTWK000568116,2022-06-17 09:16:10,2022-06-17 09:16:30,TRUE,0.3337833333,1,42532,42532
59,TTWK000571919,2022-06-17 09:16:40,2022-06-17 09:16:48,TRUE,0.1418833333,1,42532,42532
60,TTWK000571920,2022-06-17 09:17:40,2022-06-17 09:17:49,TRUE,0.15095,1,42532,42532
61,TTWK000571926,2022-06-17 09:19:52,2022-06-17 09:20:02,TRUE,0.1596166667,1,42532,42532
62,TTWK000571923,2022-06-17 09:22:01,2022-06-17 09:22:10,TRUE,0.1505,1,42532,42532
63,TTWK000548002,2022-06-17 09:22:31,2022-06-17 09:22:40,TRUE,0.1478666667,1,42532,42532
64,TTWK000568147,2022-06-17 09:22:57,2022-06-17 09:23:18,TRUE,0.36035,1,42532,42532
65,TTWK000568148,2022-06-17 09:23:08,2022-06-17 09:23:29,TRUE,0.34255,1,42532,42532
66,TTWK000540018,2022-06-17 09:23:48,2022-06-17 09:27:16,TRUE,3.474683333,1,42532,42532
67,TTWK000571933,2022-06-17 09:28:51,2022-06-17 09:34:13,TRUE,5.366783333,1,42532,42532
68,TTWK000571932,2022-06-17 09:34:24,2022-06-17 09:36:34,TRUE,2.152283333,1,42532,42532
69,TTWK000548001,2022-06-17 09:36:48,2022-06-17 09:48:23,TRUE,11.5787,1,42532,42532
70,TTWK000540023,2022-06-17 09:40:51,2022-06-17 09:54:01,TRUE,13.1766,1,42436,42436
71,TTWK000571931,2022-06-17 09:48:42,2022-06-17 09:49:27,TRUE,0.7558333333,1,42532,42532
72,TTWK000568160,2022-06-17 09:49:41,2022-06-17 09:50:46,TRUE,1.078666667,1,42532,42532
73,TTWK000571915,2022-06-17 09:51:08,2022-06-17 09:51:29,TRUE,0.3536666667,1,42532,42532
74,TTWK000568157,2022-06-17 09:51:20,2022-06-17 09:51:40,TRUE,0.3227333333,1,42532,42532
75,TTWK000568153,2022-06-17 09:52:04,2022-06-17 09:52:49,TRUE,0.7523833333,1,42532,42532
76,TTWK000571927,2022-06-17 09:53:02,2022-06-17 09:53:50,TRUE,0.7932166667,1,42532,42532
77,TTWK000571928,2022-06-17 09:53:58,2022-06-17 09:54:59,TRUE,1.0017,1,42532,42532
78,TTWK000571929,2022-06-17 09:55:10,2022-06-17 10:05:07,TRUE,9.954666667,1,42532,42532
79,TTWK000572002,2022-06-17 10:01:51,2022-06-17 10:19:31,TRUE,17.66298333,1,103020,103020
80,TTWK000540046,2022-06-17 10:02:47,2022-06-17 10:06:07,TRUE,3.329383333,1,42436,42436
81,TTWK000568171,2022-06-17 10:05:18,2022-06-17 10:05:28,TRUE,0.1606666667,1,42532,42532
82,TTWK000568165,2022-06-17 10:05:55,2022-06-17 10:06:04,TRUE,0.15045,1,42532,42532
83,TTWK000568168,2022-06-17 10:08:36,2022-06-17 10:09:37,TRUE,1.009366667,1,42532,42532
84,TTWK000568166,2022-06-17 10:10:16,2022-06-17 10:10:25,TRUE,0.1496,1,42532,42532
85,TTWK000568164,2022-06-17 10:10:38,2022-06-17 10:12:02,TRUE,1.3993,1,42532,42532
86,TTWK000540024,2022-06-17 10:12:13,2022-06-17 10:13:43,TRUE,1.5026,1,42532,42532
