,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000529453,2022/3/30 8:13:03,2022/3/30 8:13:57,TRUE,0.9006333333,1,51999,51999
1,TTWK000529515,2022/3/30 8:15:45,2022/3/30 8:20:47,TRUE,5.025183333,1,103001,103001
2,TTWK000529454,2022/3/30 8:17:40,2022/3/30 8:18:21,TRUE,0.6796166667,1,51999,51999
3,TTWK000529452,2022/3/30 8:19:36,2022/3/30 8:23:11,TRUE,3.578516667,1,51999,51999
4,TTWK000492982,2022/3/30 8:23:50,2022/3/30 8:28:56,TRUE,5.105583333,1,103001,103001
5,TTWK000492978,2022/3/30 8:29:27,2022/3/30 8:34:23,TRUE,4.929316667,1,103001,103001
6,TTWK000530457,2022/3/30 8:32:15,2022/3/30 8:33:07,TRUE,0.8766666667,1,51999,51999
7,TTWK000530458,2022/3/30 8:33:46,2022/3/30 8:35:34,TRUE,1.793983333,1,51999,51999
8,TTWK000530476,2022/3/30 8:34:35,2022/3/30 8:36:28,TRUE,1.8703,1,103001,103001
9,TTWK000530459,2022/3/30 8:36:32,2022/3/30 8:38:07,TRUE,1.5972,1,51999,51999
10,TTWK000530509,2022/3/30 8:36:52,2022/3/30 8:37:42,TRUE,0.8451333333,1,103001,103001
11,TTWK000530510,2022/3/30 8:37:58,2022/3/30 8:39:01,TRUE,1.055516667,1,103001,103001
12,TTWK000529500,2022/3/30 8:39:46,2022/3/30 8:40:24,TRUE,0.6252666667,1,103001,103001
13,TTWK000530475,2022/3/30 8:40:40,2022/3/30 8:41:10,TRUE,0.4898833333,1,103001,103001
14,TTWK000530507,2022/3/30 8:41:42,2022/3/30 8:42:21,TRUE,0.6642666667,1,103001,103001
15,TTWK000530473,2022/3/30 8:42:46,2022/3/30 8:43:27,TRUE,0.6813666667,1,51999,51999
16,TTWK000530508,2022/3/30 8:43:46,2022/3/30 8:44:22,TRUE,0.5982166667,1,103001,103001
17,TTWK000530474,2022/3/30 8:43:52,2022/3/30 8:44:34,TRUE,0.6942666667,1,51999,51999
18,TTWK000530490,2022/3/30 8:44:37,2022/3/30 8:45:11,TRUE,0.5762666667,1,103001,103001
19,TTWK000529499,2022/3/30 8:44:58,2022/3/30 8:45:41,TRUE,0.7122,1,51999,51999
20,TTWK000529510,2022/3/30 8:45:26,2022/3/30 8:46:59,TRUE,1.561233333,1,103001,103001
21,TTWK000529513,2022/3/30 8:46:31,2022/3/30 8:47:19,TRUE,0.7900833333,1,51999,51999
22,TTWK000529512,2022/3/30 8:47:15,2022/3/30 8:49:46,TRUE,2.501033333,1,103001,103001
23,TTWK000529517,2022/3/30 8:48:12,2022/3/30 8:49:25,TRUE,1.22125,1,51999,51999
