,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000536291,2022/5/18 8:22:18,2022/5/18 8:26:13,TRUE,3.92455,1,42558,42558
1,TTWK000536292,2022/5/18 8:26:47,2022/5/18 8:30:21,TRUE,3.567633333,1,42558,42558
2,TTWK000536289,2022/5/18 8:30:33,2022/5/18 8:49:52,TRUE,19.32478333,1,102990,102990
3,TTWK000536290,2022/5/18 8:30:37,2022/5/18 8:35:29,TRUE,4.86185,1,42558,42558
4,TTWK000536288,2022/5/18 8:35:54,2022/5/18 8:47:11,TRUE,11.28886667,1,42558,42558
5,TTWK000536286,2022/5/18 8:38:25,2022/5/18 8:57:31,TRUE,19.09301667,1,51999,51999
6,TTWK000536285,2022/5/18 8:50:12,2022/5/18 8:58:36,TRUE,8.389416667,1,42471,42471
7,TTWK000542379,2022/5/18 8:53:24,2022/5/18 9:00:16,TRUE,6.854966667,1,102990,102990
8,TTWK000536296,2022/5/18 9:00:29,2022/5/18 9:15:32,TRUE,15.05096667,1,102990,102990
9,TTWK000536297,2022/5/18 9:04:29,2022/5/18 9:15:22,TRUE,10.87698333,1,51999,51999
10,TTWK000542380,2022/5/18 9:16:03,2022/5/18 9:20:36,TRUE,4.55075,1,102990,102990
11,TTWK000542378,2022/5/18 9:56:57,2022/5/18 9:57:26,TRUE,0.4858833333,1,42516,42516
12,TTWK000536299,2022/5/18 9:57:36,2022/5/18 10:01:24,TRUE,3.80045,1,42516,42516
13,TTWK000538612,2022/5/18 10:01:35,2022/5/18 10:02:46,TRUE,1.182933333,1,42516,42516
14,TTWK000559261,2022/5/18 10:02:55,2022/5/18 10:04:56,TRUE,2.017916667,1,42516,42516
15,TTWK000538613,2022/5/18 10:05:42,,尚未完成,,1,42516,42516
16,TTWK000559259,2022/5/18 10:07:48,2022/5/18 10:08:10,TRUE,0.3717,1,42516,42516
17,TTWK000559256,2022/5/18 10:08:29,2022/5/18 10:08:40,TRUE,0.18055,1,42516,42516
18,TTWK000559257,2022/5/18 10:08:48,,尚未完成,,1,42516,42516
19,TTWK000542376,2022/5/18 10:09:07,2022/5/18 10:09:16,TRUE,0.1563833333,1,42516,42516
20,TTWK000542377,2022/5/18 10:09:26,2022/5/18 10:09:38,TRUE,0.1935,1,42516,42516
21,TTWK000559262,2022/5/18 10:09:58,2022/5/18 10:11:21,TRUE,1.389466667,1,79576,79576
22,TTWK000559283,2022/5/18 10:10:34,2022/5/18 10:10:45,TRUE,0.1847,1,42516,42516
23,TTWK000536306,2022/5/18 10:11:19,2022/5/18 10:13:06,TRUE,1.783366667,1,42516,42516
24,TTWK000542381,2022/5/18 10:11:44,2022/5/18 10:14:04,TRUE,2.3332,1,79576,79576
25,TTWK000559281,2022/5/18 10:13:18,2022/5/18 10:15:31,TRUE,2.228,1,42516,42516
26,TTWK000538614,2022/5/18 10:14:49,2022/5/18 10:17:09,TRUE,2.338166667,1,79576,79576
27,TTWK000559282,2022/5/18 10:15:52,2022/5/18 10:17:14,TRUE,1.35745,1,42516,42516
28,TTWK000559263,2022/5/18 10:17:44,2022/5/18 10:19:56,TRUE,2.209333333,1,79576,79576
29,TTWK000538623,2022/5/18 10:18:12,2022/5/18 10:20:30,TRUE,2.285766667,1,42516,42516
30,TTWK000559274,2022/5/18 10:22:28,2022/5/18 10:23:16,TRUE,0.7902833333,1,42516,42516
31,TTWK000538618,2022/5/18 10:23:04,2022/5/18 10:27:32,TRUE,4.466466667,1,79576,79576
32,TTWK000559273,2022/5/18 10:23:43,2022/5/18 10:24:14,TRUE,0.5064666667,1,42516,42516
33,TTWK000559270,2022/5/18 10:24:31,2022/5/18 10:25:21,TRUE,0.8474,1,42516,42516
34,TTWK000559271,2022/5/18 10:25:33,2022/5/18 10:41:23,TRUE,15.83221667,1,42516,42516
35,TTWK000559275,2022/5/18 10:25:44,2022/5/18 10:41:11,TRUE,15.44176667,1,42516,42516
36,TTWK000559269,2022/5/18 10:25:54,2022/5/18 10:41:31,TRUE,15.61796667,1,42516,42516
37,TTWK000536311,2022/5/18 10:26:04,2022/5/18 10:40:30,TRUE,14.44821667,1,42516,42516
38,TTWK000538624,2022/5/18 10:26:12,2022/5/18 10:40:54,TRUE,14.68671667,1,42516,42516
39,TTWK000559268,2022/5/18 10:26:22,2022/5/18 10:40:45,TRUE,14.37461667,1,42516,42516
40,TTWK000538619,2022/5/18 10:33:14,2022/5/18 10:37:11,TRUE,3.951966667,1,79576,79576
