,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000569693,2022-07-02 08:05:49,2022-07-02 08:06:18,TRUE,0.4777833333,1,42475,42475
1,TTWK000569694,2022-07-02 08:35:01,2022-07-02 09:04:51,TRUE,29.83418333,1,42475,42475
2,TTWK000582597,2022-07-02 08:44:54,2022-07-02 08:47:01,TRUE,2.11935,1,42550,42550
3,TTWK000582598,2022-07-02 08:47:14,2022-07-02 08:49:05,TRUE,1.860616667,1,42550,42550
4,TTWK000582610,2022-07-02 08:48:07,2022-07-02 08:56:50,TRUE,8.718266667,1,42436,42436
6,TTWK000582594,2022-07-02 08:49:30,2022-07-02 08:50:25,TRUE,0.9164333333,1,42550,42550
7,TTWK000582595,2022-07-02 08:50:43,2022-07-02 08:53:40,TRUE,2.95405,1,42550,42550
8,TTWK000582596,2022-07-02 08:53:54,2022-07-02 08:56:05,TRUE,2.184933333,1,42550,42550
10,TTWK000575517,2022-07-02 08:56:56,2022-07-02 08:58:28,TRUE,1.535816667,1,42550,42550
11,TTWK000582626,2022-07-02 08:59:09,2022-07-02 09:00:16,TRUE,1.1097,1,42550,42550
12,TTWK000582611,2022-07-02 08:59:42,2022-07-02 09:02:39,TRUE,2.943166667,1,42436,42436
13,TTWK000582628,2022-07-02 09:00:38,2022-07-02 09:00:49,TRUE,0.1702,1,42550,42550
14,TTWK000575544,2022-07-02 09:01:14,2022-07-02 09:01:35,TRUE,0.3405333333,1,42550,42550
15,TTWK000582625,2022-07-02 09:01:56,2022-07-02 09:02:38,TRUE,0.7086333333,1,42550,42550
16,TTWK000582612,2022-07-02 09:03:43,2022-07-02 09:03:55,TRUE,0.1973166667,1,42436,42436
17,TTWK000582613,2022-07-02 09:06:42,2022-07-02 09:06:56,TRUE,0.2358333333,1,42436,42436
18,TTWK000582632,2022-07-02 09:06:47,2022-07-02 09:06:58,TRUE,0.1831,1,42550,42550
19,TTWK000575518,2022-07-02 09:07:23,2022-07-02 09:08:08,TRUE,0.7402333333,1,42550,42550
22,TTWK000582630,2022-07-02 09:11:33,2022-07-02 09:12:18,TRUE,0.7504833333,1,42550,42550
23,TTWK000582631,2022-07-02 09:12:50,2022-07-02 09:15:52,TRUE,3.035116667,1,42550,42550
24,TTWK000582629,2022-07-02 09:16:03,2022-07-02 09:17:46,TRUE,1.71495,1,42550,42550
25,TTWK000582648,2022-07-02 09:16:05,2022-07-02 09:16:18,TRUE,0.2083833333,1,42436,42436
26,TTWK000575551,2022-07-02 09:16:34,2022-07-02 09:16:46,TRUE,0.1965,1,42436,42436
27,TTWK000582650,2022-07-02 09:18:44,2022-07-02 09:20:18,TRUE,1.5553,1,42436,42436
28,TTWK000582649,2022-07-02 09:20:30,2022-07-02 09:22:14,TRUE,1.74725,1,42436,42436
29,TTWK000582651,2022-07-02 09:22:31,2022-07-02 09:25:08,TRUE,2.61425,1,42436,42436
30,TTWK000575562,2022-07-02 09:23:06,2022-07-02 09:23:16,TRUE,0.1710833333,1,42550,42550
31,TTWK000582672,2022-07-02 09:23:27,2022-07-02 09:23:52,TRUE,0.4174166667,1,42550,42550
32,TTWK000582674,2022-07-02 09:24:05,2022-07-02 09:24:14,TRUE,0.1614,1,42550,42550
35,TTWK000582676,2022-07-02 09:24:45,2022-07-02 09:25:02,TRUE,0.2907333333,1,42550,42550
36,TTWK000582654,2022-07-02 09:30:04,2022-07-02 09:30:37,TRUE,0.5375666667,1,42550,42550
37,TTWK000575559,2022-07-02 09:30:53,2022-07-02 09:31:19,TRUE,0.4388,1,42550,42550
38,TTWK000582655,2022-07-02 09:31:33,2022-07-02 09:32:08,TRUE,0.5876,1,42550,42550
39,TTWK000575560,2022-07-02 09:32:19,2022-07-02 09:32:42,TRUE,0.3755,1,42550,42550
40,TTWK000582660,2022-07-02 09:33:05,2022-07-02 09:33:42,TRUE,0.6211333333,1,42550,42550
41,TTWK000582722,2022-07-02 09:33:47,2022-07-02 09:36:01,TRUE,2.227816667,1,42475,42475
42,TTWK000582661,2022-07-02 09:33:55,2022-07-02 09:34:26,TRUE,0.5225,1,42550,42550
43,TTWK000582659,2022-07-02 09:34:39,2022-07-02 09:35:28,TRUE,0.8113833333,1,42550,42550
44,TTWK000582658,2022-07-02 09:35:41,2022-07-02 09:36:13,TRUE,0.5381333333,1,42550,42550
45,TTWK000582657,2022-07-02 09:36:37,2022-07-02 09:38:35,TRUE,1.962433333,1,42550,42550
46,TTWK000582656,2022-07-02 09:38:44,2022-07-02 09:39:57,TRUE,1.212266667,1,42550,42550
47,TTWK000582653,2022-07-02 09:40:13,2022-07-02 09:41:01,TRUE,0.7863,1,42550,42550
48,TTWK000582723,2022-07-02 09:40:19,2022-07-02 09:41:03,TRUE,0.742,1,42475,42475
49,TTWK000569727,2022-07-02 09:41:46,2022-07-02 09:43:57,TRUE,2.1886,1,42475,42475
50,TTWK000575554,2022-07-02 09:44:30,2022-07-02 09:44:40,TRUE,0.1695666667,1,42550,42550
51,TTWK000569729,2022-07-02 09:44:33,2022-07-02 09:48:38,TRUE,4.08195,1,42475,42475
52,TTWK000575555,2022-07-02 09:44:50,2022-07-02 09:45:01,TRUE,0.1786833333,1,42550,42550
53,TTWK000575552,2022-07-02 09:45:16,2022-07-02 09:45:28,TRUE,0.1873666667,1,42550,42550
54,TTWK000575553,2022-07-02 09:45:37,2022-07-02 09:45:46,TRUE,0.1602333333,1,42550,42550
55,TTWK000582669,2022-07-02 09:46:13,2022-07-02 09:46:34,TRUE,0.3493,1,42436,42436
56,TTWK000575558,2022-07-02 09:47:01,2022-07-02 09:47:12,TRUE,0.1855166667,1,42550,42550
57,TTWK000575557,2022-07-02 09:47:21,2022-07-02 09:47:31,TRUE,0.15945,1,42550,42550
58,TTWK000575556,2022-07-02 09:47:42,2022-07-02 09:48:05,TRUE,0.37915,1,42550,42550
60,TTWK000582725,2022-07-02 09:50:09,2022-07-02 09:52:44,TRUE,2.585283333,1,42475,42475
