,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000516560,2022/3/3 8:51:17,2022/3/3 8:54:54,TRUE,3.629483333,1,42532,42532
1,TTWK000520410,2022/3/3 8:51:36,2022/3/3 8:55:10,TRUE,3.57865,1,42532,42532
2,TTWK000520408,2022/3/3 8:51:47,2022/3/3 8:55:21,TRUE,3.557716667,1,42532,42532
3,TTWK000520406,2022/3/3 8:51:59,2022/3/3 8:55:32,TRUE,3.555316667,1,42532,42532
4,TTWK000469850,2022/3/3 8:55:45,2022/3/3 8:57:29,TRUE,1.732766667,1,42532,42532
5,TTWK000520411,2022/3/3 8:55:55,2022/3/3 8:57:40,TRUE,1.7575,1,42532,42532
6,TTWK000520417,2022/3/3 8:58:10,2022/3/3 9:02:15,TRUE,4.0922,1,42532,42532
7,TTWK000516562,2022/3/3 8:58:21,2022/3/3 9:02:27,TRUE,4.106783333,1,42532,42532
8,TTWK000520414,2022/3/3 8:58:32,2022/3/3 9:02:43,TRUE,4.194666667,1,42532,42532
9,TTWK000520415,2022/3/3 8:58:48,2022/3/3 9:02:58,TRUE,4.177966667,1,42532,42532
10,TTWK000520416,2022/3/3 8:58:57,2022/3/3 9:03:09,TRUE,4.200166667,1,42532,42532
11,TTWK000516561,2022/3/3 9:03:32,2022/3/3 9:10:55,TRUE,7.383783333,1,42532,42532
12,TTWK000520373,2022/3/3 9:03:45,,尚未完成,,1,42532,42532
13,TTWK000520425,2022/3/3 9:03:55,2022/3/3 9:11:05,TRUE,7.177133333,1,42532,42532
14,TTWK000516563,2022/3/3 9:04:05,2022/3/3 9:11:16,TRUE,7.189033333,1,42532,42532
15,TTWK000520418,2022/3/3 9:04:17,2022/3/3 9:11:27,TRUE,7.170266667,1,42532,42532
16,TTWK000516565,2022/3/3 9:11:47,2022/3/3 9:16:18,TRUE,4.518233333,1,89384,89384
17,TTWK000516566,2022/3/3 9:11:53,,尚未完成,,1,42532,42532
