,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000528902TTWK000521942,2022/3/26 8:07:01,2022/3/26 8:36:53,TRUE,29.8616,1,83998,83998
1,TTWK000528904,2022/3/26 8:08:50,2022/3/26 8:23:53,TRUE,15.04545,1,42532,42532
2,TTWK000528923,2022/3/26 8:23:06,2022/3/26 8:28:53,TRUE,5.796033333,1,118427,118427
3,TTWK000521940,2022/3/26 8:24:07,2022/3/26 8:27:18,TRUE,3.18715,1,42532,42532
4,TTWK000528912,2022/3/26 8:30:04,2022/3/26 8:39:32,TRUE,9.469766667,1,118427,118427
5,TTWK000521949,2022/3/26 8:39:47,2022/3/26 8:41:55,TRUE,2.129233333,1,118427,118427
6,TTWK000528908,2022/3/26 8:41:45,2022/3/26 8:45:09,TRUE,3.394516667,1,42532,42532
7,TTWK000521939,2022/3/26 8:41:57,2022/3/26 8:45:18,TRUE,3.347083333,1,42532,42532
8,TTWK000521963,2022/3/26 8:42:14,2022/3/26 8:43:36,TRUE,1.357066667,1,118427,118427
9,TTWK000528801,2022/3/26 8:43:27,2022/3/26 8:47:00,TRUE,3.551083333,1,102990,102990
10,TTWK000521962,2022/3/26 8:43:45,2022/3/26 8:43:54,TRUE,0.1475166667,1,118427,118427
11,TTWK000528922,2022/3/26 8:44:17,2022/3/26 8:55:58,TRUE,11.69366667,1,118427,118427
12,TTWK000521979,2022/3/26 8:44:25,2022/3/26 8:56:08,TRUE,11.7145,1,118427,118427
13,TTWK000528920,2022/3/26 8:44:37,2022/3/26 8:55:32,TRUE,10.90668333,1,118427,118427
14,TTWK000528921,2022/3/26 8:44:45,2022/3/26 8:55:41,TRUE,10.93125,1,118427,118427
15,TTWK000521943,2022/3/26 8:46:06,2022/3/26 8:49:45,TRUE,3.654833333,1,42532,42532
16,TTWK000528802,2022/3/26 8:47:13,2022/3/26 8:47:44,TRUE,0.5260666667,1,102990,102990
17,TTWK000528803,2022/3/26 8:48:05,2022/3/26 8:48:27,TRUE,0.359,1,102990,102990
18,TTWK000528930,2022/3/26 8:51:02,2022/3/26 8:51:38,TRUE,0.5987833333,1,102990,102990
19,TTWK000521944,2022/3/26 8:51:37,2022/3/26 8:54:31,TRUE,2.90755,1,42532,42532
20,TTWK000528932,2022/3/26 8:52:32,2022/3/26 8:53:07,TRUE,0.5745,1,102990,102990
21,TTWK000528934,2022/3/26 8:54:14,,尚未完成,,1,102990,102990
22,TTWK000528936,2022/3/26 8:55:21,2022/3/26 8:56:47,TRUE,1.44085,1,102990,102990
23,TTWK000528937,2022/3/26 8:55:33,2022/3/26 8:57:26,TRUE,1.882733333,1,102990,102990
24,TTWK000521945,2022/3/26 8:56:11,2022/3/26 8:59:00,TRUE,2.81485,1,42532,42532
25,TTWK000528918,2022/3/26 8:56:29,2022/3/26 9:04:23,TRUE,7.902166667,1,118427,118427
26,TTWK000528919,2022/3/26 8:56:37,2022/3/26 9:04:32,TRUE,7.91625,1,118427,118427
27,TTWK000521981,2022/3/26 8:56:46,2022/3/26 9:04:09,TRUE,7.391233333,1,118427,118427
28,TTWK000521980,2022/3/26 8:56:54,2022/3/26 9:04:03,TRUE,7.147816667,1,118427,118427
29,TTWK000528928,2022/3/26 8:58:11,2022/3/26 8:58:32,TRUE,0.3351666667,1,102990,102990
30,TTWK000528929,2022/3/26 8:58:51,2022/3/26 8:59:10,TRUE,0.31005,1,102990,102990
31,TTWK000528911,2022/3/26 8:59:16,2022/3/26 9:13:24,TRUE,14.12585,1,42532,42532
32,TTWK000528940,2022/3/26 8:59:41,2022/3/26 9:00:41,TRUE,1.004566667,1,102990,102990
33,TTWK000528933,2022/3/26 9:01:28,2022/3/26 9:03:11,TRUE,1.71855,1,102990,102990
34,TTWK000528924,2022/3/26 9:04:27,2022/3/26 9:05:17,TRUE,0.8221166667,1,102990,102990
35,TTWK000528931,2022/3/26 9:05:28,2022/3/26 9:05:47,TRUE,0.31995,1,102990,102990
36,TTWK000528925,2022/3/26 9:06:05,,尚未完成,,1,102990,102990
37,TTWK000521952,2022/3/26 9:06:14,2022/3/26 9:12:03,TRUE,5.818716667,1,118427,118427
38,TTWK000521953,2022/3/26 9:06:24,2022/3/26 9:12:11,TRUE,5.78395,1,118427,118427
39,TTWK000521950,2022/3/26 9:06:34,2022/3/26 9:11:43,TRUE,5.1385,1,118427,118427
40,TTWK000521951,2022/3/26 9:06:43,2022/3/26 9:11:54,TRUE,5.179983333,1,118427,118427
41,TTWK000528926,2022/3/26 9:06:43,2022/3/26 9:07:24,TRUE,0.6889833333,1,102990,102990
42,TTWK000528927,2022/3/26 9:07:52,2022/3/26 9:09:24,TRUE,1.5394,1,102990,102990
43,TTWK000528938,2022/3/26 9:09:35,2022/3/26 9:10:42,TRUE,1.12295,1,102990,102990
44,TTWK000528935,2022/3/26 9:11:12,2022/3/26 9:11:54,TRUE,0.6960166667,1,102990,102990
45,TTWK000528910,2022/3/26 9:16:10,2022/3/26 9:29:04,TRUE,12.89466667,1,42532,42532
46,TTWK000528909,2022/3/26 9:55:36,2022/3/26 9:55:49,TRUE,0.2113,1,42532,42532
47,TTWK000528903,2022/3/26 10:04:05,2022/3/26 10:23:29,TRUE,19.40905,1,42532,42532
48,TTWK000521941,2022/3/26 10:23:46,2022/3/26 10:26:44,TRUE,2.962666667,1,42532,42532
49,TTWK000528969,2022/3/26 12:03:27,2022/3/26 12:06:54,TRUE,3.4444,1,42532,42532
50,TTWK000528971,2022/3/26 12:03:38,2022/3/26 12:13:03,TRUE,9.407683333,1,42532,42532
51,TTWK000528970,2022/3/26 12:03:53,2022/3/26 12:15:52,TRUE,11.99178333,1,42532,42532
