,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000499323,2022/4/22 8:38:27,2022/4/22 8:38:54,TRUE,0.4591,1,122113,122113
1,TTWK000499324,2022/4/22 8:39:08,2022/4/22 8:40:34,TRUE,1.428866667,1,122113,122113
2,TTWK000499322,2022/4/22 8:40:58,2022/4/22 8:42:43,TRUE,1.743,1,122113,122113
3,TTWK000499325,2022/4/22 8:43:06,2022/4/22 8:43:49,TRUE,0.7094666667,1,122113,122113
4,TTWK000537972,2022/4/22 8:44:11,2022/4/22 8:46:05,TRUE,1.892216667,1,122113,122113
5,TTWK000519153,2022/4/22 8:46:32,2022/4/22 8:51:02,TRUE,4.505916667,1,122113,122113
6,TTWK000519154,2022/4/22 8:51:21,2022/4/22 8:55:24,TRUE,4.0343,1,122113,122113
7,TTWK000535233,2022/4/22 8:57:22,2022/4/22 9:01:54,TRUE,4.520366667,1,122113,122113
8,TTWK000523045,2022/4/22 9:01:31,2022/4/22 9:03:08,TRUE,1.6272,1,79217,79217
9,TTWK000444794,2022/4/22 9:03:49,2022/4/22 9:06:18,TRUE,2.4841,1,79217,79217
10,TTWK000538158,2022/4/22 9:04:14,2022/4/22 9:04:49,TRUE,0.5936666667,1,103001,103001
11,TTWK000538160,2022/4/22 9:04:27,2022/4/22 9:05:05,TRUE,0.6291,1,103001,103001
12,TTWK000538159,2022/4/22 9:04:38,2022/4/22 9:05:16,TRUE,0.62935,1,103001,103001
13,TTWK000444796,2022/4/22 9:06:13,2022/4/22 9:09:09,TRUE,2.9278,1,103001,103001
14,TTWK000523046,2022/4/22 9:06:35,2022/4/22 9:08:42,TRUE,2.115233333,1,79217,79217
15,TTWK000523048,2022/4/22 9:07:13,2022/4/22 9:08:20,TRUE,1.12465,1,103001,103001
16,TTWK000538156,2022/4/22 9:07:23,2022/4/22 9:08:31,TRUE,1.13555,1,103001,103001
17,TTWK000538157,2022/4/22 9:07:37,2022/4/22 9:08:41,TRUE,1.069116667,1,103001,103001
