,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000525106,2022/4/11 9:07:57,2022/4/11 9:09:00,TRUE,1.058333333,1,102990,102990
1,TTWK000525105,2022/4/11 9:09:17,2022/4/11 9:10:49,TRUE,1.535383333,1,102990,102990
2,TTWK000525110,2022/4/11 9:09:28,2022/4/11 9:10:02,TRUE,0.5600166667,1,42525,42525
3,TTWK000525109,2022/4/11 9:10:18,2022/4/11 9:12:17,TRUE,1.9939,1,42525,42525
4,TTWK000525104,2022/4/11 9:11:02,,尚未完成,,1,102990,102990
5,TTWK000525108,2022/4/11 9:12:33,2022/4/11 9:18:18,TRUE,5.75505,1,42525,42525
6,TTWK000493506,2022/4/11 9:12:50,2022/4/11 9:15:43,TRUE,2.889833333,1,102990,102990
7,TTWK000525107,2022/4/11 9:16:08,2022/4/11 9:16:53,TRUE,0.7577166667,1,102990,102990
8,TTWK000504603,2022/4/11 9:17:52,2022/4/11 9:19:38,TRUE,1.7676,1,102990,102990
9,TTWK000504605,2022/4/11 9:19:55,2022/4/11 9:20:46,TRUE,0.8606166667,1,102990,102990
10,TTWK000504606,2022/4/11 9:20:59,2022/4/11 9:22:46,TRUE,1.797916667,1,102990,102990
11,TTWK000504607,2022/4/11 9:22:22,2022/4/11 9:25:43,TRUE,3.345283333,1,42525,42525
12,TTWK000504608,2022/4/11 9:23:07,2022/4/11 9:26:07,TRUE,2.987383333,1,102990,102990
13,TTWK000504609,2022/4/11 9:33:24,2022/4/11 9:33:45,TRUE,0.3427833333,1,42525,42525
14,TTWK000504610,2022/4/11 9:33:57,2022/4/11 9:35:15,TRUE,1.306133333,1,42525,42525
15,TTWK000493507,2022/4/11 10:40:43,2022/4/11 10:47:33,TRUE,6.8226,1,83998,83998
16,TTWK000504614,2022/4/11 10:49:05,2022/4/11 10:59:45,TRUE,10.65731667,1,51999,51999
17,TTWK000504613,2022/4/11 10:49:28,2022/4/11 10:58:41,TRUE,9.203733333,1,83998,83998
18,TTWK000493509,2022/4/11 10:59:10,2022/4/11 11:02:37,TRUE,3.453366667,1,83998,83998
19,TTWK000493508,2022/4/11 11:05:44,2022/4/11 11:12:04,TRUE,6.330633333,1,83998,83998
20,TTWK000493510,2022/4/11 11:12:45,2022/4/11 11:17:19,TRUE,4.573733333,1,83998,83998
21,TTWK000504616,2022/4/11 11:20:56,2022/4/11 11:34:07,TRUE,13.17336667,1,83998,83998
22,TTWK000493512,2022/4/11 11:33:49,2022/4/11 11:40:06,TRUE,6.273133333,1,42558,42558
23,TTWK000493513,2022/4/11 11:34:50,2022/4/11 11:40:54,TRUE,6.069033333,1,83998,83998
24,TTWK000504617,2022/4/11 11:40:19,2022/4/11 11:50:43,TRUE,10.4021,1,42558,42558
25,TTWK000504618,2022/4/11 11:41:15,2022/4/11 11:50:35,TRUE,9.32705,1,83998,83998
26,TTWK000525113,2022/4/11 11:51:19,2022/4/11 11:56:18,TRUE,4.979483333,1,83998,83998
27,TTWK000504619,2022/4/11 11:52:22,2022/4/11 11:55:13,TRUE,2.860616667,1,42558,42558
28,TTWK000493514,2022/4/11 11:55:32,2022/4/11 11:56:41,TRUE,1.1588,1,42558,42558
29,TTWK000525114,2022/4/11 11:56:38,2022/4/11 11:58:12,TRUE,1.5589,1,83998,83998
30,TTWK000525117,2022/4/11 12:03:49,2022/4/11 12:11:59,TRUE,8.166783333,1,51999,51999
31,TTWK000525116,2022/4/11 12:04:54,2022/4/11 12:08:02,TRUE,3.12325,1,118382,118382
32,TTWK000525115,2022/4/11 12:08:31,2022/4/11 12:10:05,TRUE,1.55505,1,118382,118382
33,TTWK000525125,2022/4/11 12:11:16,2022/4/11 12:11:54,TRUE,0.63785,1,118382,118382
34,TTWK000525123,2022/4/11 12:12:05,2022/4/11 12:12:40,TRUE,0.5858666667,1,118382,118382
35,TTWK000525122,2022/4/11 12:12:56,2022/4/11 12:13:38,TRUE,0.6926166667,1,118382,118382
36,TTWK000525126,2022/4/11 12:13:07,2022/4/11 12:18:18,TRUE,5.179266667,1,51999,51999
37,TTWK000525121,2022/4/11 12:14:00,2022/4/11 12:14:29,TRUE,0.4703,1,118382,118382
38,TTWK000525120,2022/4/11 12:14:50,2022/4/11 12:15:36,TRUE,0.7569,1,118382,118382
39,TTWK000525124,2022/4/11 12:15:58,2022/4/11 12:16:36,TRUE,0.6402333333,1,118382,118382
40,TTWK000525127,2022/4/11 12:18:46,2022/4/11 12:21:18,TRUE,2.533333333,1,51999,51999
41,TTWK000525135,2022/4/11 12:20:39,2022/4/11 12:21:31,TRUE,0.86415,1,118382,118382
42,TTWK000525134,2022/4/11 12:21:46,2022/4/11 12:22:42,TRUE,0.9300666667,1,118382,118382
43,TTWK000525133,2022/4/11 12:22:53,2022/4/11 12:23:49,TRUE,0.9313333333,1,118382,118382
44,TTWK000525128,2022/4/11 12:23:31,2022/4/11 12:25:23,TRUE,1.863283333,1,51999,51999
45,TTWK000525131,2022/4/11 12:24:04,2022/4/11 12:24:58,TRUE,0.9107166667,1,118382,118382
46,TTWK000525132,2022/4/11 12:25:34,2022/4/11 12:26:30,TRUE,0.9222666667,1,118382,118382
47,TTWK000504620,2022/4/11 12:25:45,,尚未完成,,1,51999,51999
48,TTWK000525129,2022/4/11 12:26:50,2022/4/11 12:27:36,TRUE,0.7712333333,1,118382,118382
49,TTWK000525130,2022/4/11 12:27:47,2022/4/11 12:29:22,TRUE,1.5712,1,118382,118382
50,TTWK000525139,2022/4/11 12:29:43,2022/4/11 12:32:30,TRUE,2.78055,1,118382,118382
51,TTWK000525140,2022/4/11 12:32:34,2022/4/11 12:33:23,TRUE,0.8250666667,1,51999,51999
52,TTWK000525138,2022/4/11 12:32:45,2022/4/11 12:33:28,TRUE,0.7195666667,1,118382,118382
53,TTWK000525137,2022/4/11 12:33:39,2022/4/11 12:34:37,TRUE,0.9764333333,1,118382,118382
54,TTWK000525141,2022/4/11 12:33:50,2022/4/11 12:34:38,TRUE,0.7978666667,1,51999,51999
55,TTWK000525136,2022/4/11 12:34:52,2022/4/11 12:35:58,TRUE,1.08885,1,118382,118382
56,TTWK000525142,2022/4/11 12:35:03,2022/4/11 12:35:47,TRUE,0.7203666667,1,51999,51999
57,TTWK000493515,2022/4/11 12:36:46,2022/4/11 12:38:50,TRUE,2.054583333,1,51999,51999
