,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000470482,2022/3/13 9:40:52,2022/3/13 9:46:20,TRUE,5.472183333,1,43967,43967
1,TTWK000470481,2022/3/13 9:46:34,2022/3/13 9:47:28,TRUE,0.8968333333,1,43967,43967
2,TTWK000524113,2022/3/13 9:54:11,2022/3/13 9:57:07,TRUE,2.9342,1,43967,43967
3,TTWK000524111,2022/3/13 9:57:53,2022/3/13 9:58:20,TRUE,0.4481333333,1,43967,43967
4,TTWK000524109,2022/3/13 9:58:57,2022/3/13 9:59:46,TRUE,0.818,1,43967,43967
5,TTWK000524108,2022/3/13 10:00:09,2022/3/13 10:01:05,TRUE,0.9331666667,1,43967,43967
6,TTWK000524103,2022/3/13 10:01:45,2022/3/13 10:02:41,TRUE,0.93055,1,43967,43967
7,TTWK000524102,2022/3/13 10:02:54,2022/3/13 10:03:31,TRUE,0.6132666667,1,43967,43967
8,TTWK000524101,2022/3/13 10:03:57,2022/3/13 10:04:29,TRUE,0.5180833333,1,43967,43967
9,TTWK000524100,2022/3/13 10:04:45,2022/3/13 10:05:42,TRUE,0.94355,1,43967,43967
10,TTWK000524104,2022/3/13 10:06:29,2022/3/13 10:06:52,TRUE,0.3885,1,43967,43967
11,TTWK000524106,2022/3/13 10:07:07,,尚未完成,,1,43967,43967
12,TTWK000519833,2022/3/13 10:10:48,2022/3/13 10:12:13,TRUE,1.41765,1,43967,43967
13,TTWK000524121,2022/3/13 10:12:24,2022/3/13 10:14:01,TRUE,1.624016667,1,43967,43967
14,TTWK000524120,2022/3/13 10:17:32,2022/3/13 10:21:01,TRUE,3.474516667,1,43967,43967
15,TTWK000519834,2022/3/13 10:21:26,2022/3/13 10:21:15,TRUE,-0.17855,1,43967,43967
16,TTWK000519823,2022/3/13 10:24:28,2022/3/13 10:28:00,TRUE,3.5381,1,79576,79576
17,TTWK000524117,2022/3/13 10:27:46,2022/3/13 10:37:30,TRUE,9.7289,1,42595,42595
18,TTWK000524118,2022/3/13 10:27:58,2022/3/13 10:37:15,TRUE,9.294566667,1,42595,42595
