,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000521759,2022/3/25 8:07:34,2022/3/25 8:09:42,TRUE,2.134166667,1,42471,42471
1,TTWK000528726,2022/3/25 8:07:49,2022/3/25 8:20:25,TRUE,12.58485,1,42471,42471
2,TTWK000528704,2022/3/25 8:08:20,2022/3/25 8:09:11,TRUE,0.8647,1,42555,42555
3,TTWK000528703,2022/3/25 8:09:47,2022/3/25 8:11:37,TRUE,1.8268,1,42555,42555
4,TTWK000528700,2022/3/25 8:13:05,2022/3/25 8:16:31,TRUE,3.434166667,1,42555,42555
5,TTWK000528702,2022/3/25 8:17:32,2022/3/25 8:19:47,TRUE,2.237316667,1,42555,42555
6,TTWK000528701,2022/3/25 8:20:04,2022/3/25 8:27:24,TRUE,7.3283,1,42555,42555
7,TTWK000521757,2022/3/25 8:25:11,2022/3/25 8:27:46,TRUE,2.591383333,1,42471,42471
8,TTWK000528707,2022/3/25 8:25:23,2022/3/25 8:28:17,TRUE,2.898583333,1,42471,42471
9,TTWK000521756,2022/3/25 8:25:39,,尚未完成,,1,42471,42471
10,TTWK000528715,2022/3/25 8:35:59,2022/3/25 8:38:13,TRUE,2.223833333,1,42471,42471
11,TTWK000492690,2022/3/25 8:36:09,2022/3/25 8:38:26,TRUE,2.28265,1,42471,42471
12,TTWK000528713,2022/3/25 8:36:19,,尚未完成,,1,42471,42471
13,TTWK000528711,2022/3/25 8:36:28,2022/3/25 8:40:25,TRUE,3.9532,1,42471,42471
14,TTWK000528719,2022/3/25 8:38:26,2022/3/25 8:39:36,TRUE,1.16115,1,42555,42555
15,TTWK000521775,2022/3/25 8:39:57,2022/3/25 8:42:29,TRUE,2.544083333,1,42555,42555
16,TTWK000528712,2022/3/25 8:40:45,2022/3/25 8:42:39,TRUE,1.890283333,1,42471,42471
17,TTWK000521772,2022/3/25 8:41:05,2022/3/25 8:42:50,TRUE,1.743483333,1,42471,42471
18,TTWK000528714,2022/3/25 8:41:16,2022/3/25 8:42:59,TRUE,1.729433333,1,42471,42471
19,TTWK000521774,2022/3/25 8:42:43,2022/3/25 8:44:02,TRUE,1.31625,1,42555,42555
20,TTWK000521773,2022/3/25 8:44:14,2022/3/25 8:45:33,TRUE,1.327716667,1,42555,42555
21,TTWK000528727,2022/3/25 8:46:58,2022/3/25 8:50:05,TRUE,3.110883333,1,42555,42555
22,TTWK000528722,2022/3/25 8:50:19,2022/3/25 8:56:01,TRUE,5.692733333,1,42471,42471
23,TTWK000492697,2022/3/25 8:50:38,2022/3/25 8:56:14,TRUE,5.599666667,1,42471,42471
