,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000570025,2022-07-07 08:05:52,2022-07-07 08:06:33,TRUE,0.6855833333,1,102990,102990
1,TTWK000583256,2022-07-07 08:06:40,2022-07-07 08:10:13,TRUE,3.543966667,1,51999,51999
2,TTWK000570027,2022-07-07 08:06:47,2022-07-07 08:07:15,TRUE,0.4619,1,102990,102990
3,TTWK000570028,2022-07-07 08:07:24,2022-07-07 08:08:20,TRUE,0.92505,1,102990,102990
4,TTWK000570029,2022-07-07 08:08:33,2022-07-07 08:09:06,TRUE,0.5599166667,1,102990,102990
5,TTWK000570026,2022-07-07 08:09:21,2022-07-07 08:10:06,TRUE,0.7436333333,1,102990,102990
6,TTWK000550719,2022-07-07 08:10:38,2022-07-07 08:15:24,TRUE,4.7643,1,51999,51999
7,TTWK000550715,2022-07-07 08:11:54,2022-07-07 08:14:28,TRUE,2.551933333,1,102990,102990
8,TTWK000550713,2022-07-07 08:14:50,2022-07-07 08:15:29,TRUE,0.6640833333,1,102990,102990
9,TTWK000550716,2022-07-07 08:15:44,2022-07-07 08:16:55,TRUE,1.186766667,1,102990,102990
10,TTWK000550720,2022-07-07 08:16:33,2022-07-07 08:21:24,TRUE,4.862466667,1,51999,51999
11,TTWK000570030,2022-07-07 08:17:05,2022-07-07 08:17:35,TRUE,0.4990333333,1,102990,102990
12,TTWK000550718,2022-07-07 08:17:50,2022-07-07 08:21:38,TRUE,3.808466667,1,102990,102990
13,TTWK000570035,2022-07-07 08:21:50,2022-07-07 08:24:22,TRUE,2.53425,1,102990,102990
14,TTWK000570037,2022-07-07 08:22:20,2022-07-07 08:24:13,TRUE,1.882883333,1,51999,51999
15,TTWK000550710,2022-07-07 08:22:39,2022-07-07 08:23:02,TRUE,0.3753333333,1,118401,118401
16,TTWK000570038,2022-07-07 08:24:36,2022-07-07 08:25:27,TRUE,0.8525333333,1,102990,102990
17,TTWK000570036,2022-07-07 08:25:04,2022-07-07 08:28:43,TRUE,3.649866667,1,51999,51999
18,TTWK000550721,2022-07-07 08:25:41,2022-07-07 08:28:12,TRUE,2.52855,1,102990,102990
19,TTWK000570042,2022-07-07 08:28:20,2022-07-07 08:28:31,TRUE,0.1841666667,1,103001,103001
20,TTWK000570039,2022-07-07 08:28:22,2022-07-07 08:29:43,TRUE,1.346116667,1,102990,102990
21,TTWK000570043,2022-07-07 08:28:42,2022-07-07 08:28:52,TRUE,0.1777333333,1,103001,103001
22,TTWK000570040,2022-07-07 08:29:03,2022-07-07 08:29:14,TRUE,0.1737,1,103001,103001
23,TTWK000570041,2022-07-07 08:29:25,2022-07-07 08:29:35,TRUE,0.1657833333,1,103001,103001
24,TTWK000570044,2022-07-07 08:29:47,2022-07-07 08:32:12,TRUE,2.42445,1,103001,103001
25,TTWK000570046,2022-07-07 08:30:23,2022-07-07 08:35:18,TRUE,4.921266667,1,102990,102990
26,TTWK000570045,2022-07-07 08:31:32,2022-07-07 08:38:15,TRUE,6.713,1,51999,51999
27,TTWK000570047,2022-07-07 08:32:32,2022-07-07 08:33:43,TRUE,1.182016667,1,103001,103001
28,TTWK000550737,2022-07-07 09:36:49,2022-07-07 09:44:01,TRUE,7.205266667,1,51999,51999
29,TTWK000583268,2022-07-07 09:40:29,2022-07-07 09:55:10,TRUE,14.69063333,1,118427,118427
30,TTWK000576267,2022-07-07 09:43:11,2022-07-07 09:44:02,TRUE,0.8393333333,1,43967,43967
31,TTWK000576268,2022-07-07 09:44:15,2022-07-07 09:44:45,TRUE,0.4887166667,1,43967,43967
32,TTWK000550722,2022-07-07 09:45:01,2022-07-07 09:51:49,TRUE,6.7996,1,102990,102990
33,TTWK000576264,2022-07-07 09:45:04,2022-07-07 09:45:52,TRUE,0.7847,1,43967,43967
