,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000570864,2022-07-13 09:07:15,2022-07-13 09:08:00,TRUE,0.7513666667,1,118401,118401
1,TTWK000570863,2022-07-13 09:08:09,2022-07-13 09:08:28,TRUE,0.3263666667,1,118401,118401
2,TTWK000551329,2022-07-13 09:21:45,2022-07-13 09:36:54,TRUE,15.15715,1,102990,102990
3,TTWK000583684,2022-07-13 09:30:37,2022-07-13 09:32:19,TRUE,1.694,1,42507,42507
4,TTWK000551321,2022-07-13 09:32:30,2022-07-13 09:34:45,TRUE,2.25105,1,42507,42507
5,TTWK000583674,2022-07-13 09:34:18,2022-07-13 09:35:00,TRUE,0.7007833333,1,47353,47353
6,TTWK000551322,2022-07-13 09:34:59,2022-07-13 09:42:44,TRUE,7.746566667,1,42507,42507
7,TTWK000583673,2022-07-13 09:35:15,2022-07-13 09:36:09,TRUE,0.9027666667,1,47353,47353
8,TTWK000576397,2022-07-13 09:36:21,2022-07-13 09:37:14,TRUE,0.8944,1,47353,47353
9,TTWK000583682,2022-07-13 09:36:45,2022-07-13 09:37:13,TRUE,0.4574666667,1,42522,42522
10,TTWK000583683,2022-07-13 09:37:22,2022-07-13 09:38:09,TRUE,0.7871666667,1,42522,42522
11,TTWK000551319,2022-07-13 09:37:31,2022-07-13 09:41:07,TRUE,3.591966667,1,47353,47353
12,TTWK000551338,2022-07-13 09:37:35,2022-07-13 09:38:55,TRUE,1.336416667,1,102990,102990
13,TTWK000576399,2022-07-13 09:38:28,2022-07-13 09:39:06,TRUE,0.63185,1,42522,42522
15,TTWK000576398,2022-07-13 09:39:05,2022-07-13 09:41:39,TRUE,2.573366667,1,42550,42550
16,TTWK000551320,2022-07-13 09:39:25,2022-07-13 09:46:38,TRUE,7.210833333,1,42522,42522
17,TTWK000551339,2022-07-13 09:41:23,2022-07-13 09:44:53,TRUE,3.506483333,1,102990,102990
18,TTWK000551318,2022-07-13 09:41:26,2022-07-13 09:44:35,TRUE,3.138583333,1,47353,47353
19,TTWK000583676,2022-07-13 09:41:52,2022-07-13 09:43:05,TRUE,1.21315,1,42550,42550
20,TTWK000583677,2022-07-13 09:43:16,2022-07-13 09:44:39,TRUE,1.3914,1,42550,42550
21,TTWK000583675,2022-07-13 09:44:48,2022-07-13 09:45:48,TRUE,1.013783333,1,47353,47353
22,TTWK000583678,2022-07-13 09:44:50,2022-07-13 09:47:07,TRUE,2.2777,1,42550,42550
23,TTWK000551340,2022-07-13 09:45:11,2022-07-13 09:49:53,TRUE,4.701366667,1,102990,102990
24,TTWK000551333,2022-07-13 09:46:18,2022-07-13 09:48:55,TRUE,2.617933333,1,42436,42436
25,TTWK000576400,2022-07-13 09:46:32,2022-07-13 09:47:30,TRUE,0.9605333333,1,47353,47353
26,TTWK000583681,2022-07-13 09:46:52,2022-07-13 09:47:51,TRUE,0.9719166667,1,42522,42522
27,TTWK000583679,2022-07-13 09:47:17,2022-07-13 09:48:49,TRUE,1.5276,1,42550,42550
28,TTWK000583685,2022-07-13 09:47:49,2022-07-13 09:50:59,TRUE,3.163283333,1,47353,47353
29,TTWK000551331,2022-07-13 09:49:11,2022-07-13 09:53:22,TRUE,4.18085,1,42436,42436
30,TTWK000551334,2022-07-13 09:52:33,2022-07-13 09:58:22,TRUE,5.8309,1,42522,42522
31,TTWK000551332,2022-07-13 09:53:38,2022-07-13 09:53:52,TRUE,0.24535,1,42436,42436
32,TTWK000551342,2022-07-13 09:54:15,2022-07-13 10:02:48,TRUE,8.551683333,1,102990,102990
33,TTWK000576401,2022-07-13 09:58:11,2022-07-13 09:58:43,TRUE,0.5368833333,1,42436,42436
34,TTWK000583690,2022-07-13 09:58:59,2022-07-13 10:00:14,TRUE,1.244683333,1,42436,42436
35,TTWK000583689,2022-07-13 09:59:20,2022-07-13 10:00:53,TRUE,1.559183333,1,42522,42522
36,TTWK000551341,2022-07-13 10:00:29,2022-07-13 10:12:31,TRUE,12.03498333,1,42436,42436
37,TTWK000551346,2022-07-13 10:05:21,2022-07-13 10:10:51,TRUE,5.514916667,1,102990,102990
38,TTWK000583699,2022-07-13 10:11:01,2022-07-13 10:18:26,TRUE,7.42665,1,102990,102990
39,TTWK000583688,2022-07-13 10:14:08,2022-07-13 10:17:10,TRUE,3.045966667,1,42436,42436
40,TTWK000551335,2022-07-13 10:18:09,2022-07-13 10:24:07,TRUE,5.964216667,1,42436,42436
41,TTWK000576406,2022-07-13 10:18:38,2022-07-13 10:21:06,TRUE,2.4771,1,102990,102990
42,TTWK000583691,2022-07-13 10:21:18,2022-07-13 10:22:51,TRUE,1.539333333,1,42532,42532
43,TTWK000576407,2022-07-13 10:21:21,2022-07-13 10:24:33,TRUE,3.199383333,1,102990,102990
44,TTWK000576404,2022-07-13 10:21:52,2022-07-13 10:23:04,TRUE,1.187566667,1,42532,42532
45,TTWK000576403,2022-07-13 10:22:14,2022-07-13 10:23:25,TRUE,1.180416667,1,42532,42532
46,TTWK000583692,2022-07-13 10:22:26,2022-07-13 10:23:44,TRUE,1.312316667,1,42532,42532
47,TTWK000551343,2022-07-13 10:22:40,2022-07-13 10:23:57,TRUE,1.28755,1,42532,42532
48,TTWK000583686,2022-07-13 10:24:35,2022-07-13 10:27:04,TRUE,2.481966667,1,42436,42436
49,TTWK000551347,2022-07-13 10:24:39,2022-07-13 10:49:26,TRUE,24.79595,1,42532,42532
50,TTWK000583705,2022-07-13 10:24:43,2022-07-13 10:27:02,TRUE,2.319583333,1,102990,102990
51,TTWK000583687,2022-07-13 10:27:31,2022-07-13 10:28:57,TRUE,1.441833333,1,42436,42436
52,TTWK000551357,2022-07-13 10:44:00,2022-07-13 10:46:03,TRUE,2.05875,1,102990,102990
53,TTWK000551356,2022-07-13 10:46:26,2022-07-13 10:51:16,TRUE,4.823133333,1,102990,102990
54,TTWK000576409,2022-07-13 10:50:01,2022-07-13 10:50:17,TRUE,0.2754666667,1,42532,42532
55,TTWK000576410,2022-07-13 10:50:29,2022-07-13 10:54:45,TRUE,4.2776,1,42532,42532
57,TTWK000583713,2022-07-13 10:51:38,2022-07-13 10:53:03,TRUE,1.40765,1,102990,102990
58,TTWK000551344,2022-07-13 10:52:11,2022-07-13 10:53:02,TRUE,0.8629833333,1,42436,42436
59,TTWK000551355,2022-07-13 10:53:17,2022-07-13 10:57:47,TRUE,4.496316667,1,102990,102990
60,TTWK000551337,2022-07-13 10:54:40,2022-07-13 10:55:59,TRUE,1.3257,1,42436,42436
62,TTWK000551336,2022-07-13 10:56:15,2022-07-13 10:56:39,TRUE,0.39575,1,42436,42436
63,TTWK000551353,2022-07-13 10:56:52,2022-07-13 11:01:26,TRUE,4.566666667,1,42475,42475
64,TTWK000551358,2022-07-13 10:56:56,2022-07-13 11:08:26,TRUE,11.51201667,1,47353,47353
65,TTWK000551352,2022-07-13 11:14:45,2022-07-13 11:18:26,TRUE,3.6812,1,42475,42475
66,TTWK000551345,2022-07-13 11:23:58,2022-07-13 11:26:54,TRUE,2.923733333,1,103001,103001
67,TTWK000551351,2022-07-13 11:25:27,2022-07-13 11:31:37,TRUE,6.1777,1,42475,42475
68,TTWK000583696,2022-07-13 11:27:30,2022-07-13 11:28:22,TRUE,0.8579166667,1,103001,103001
69,TTWK000583700,2022-07-13 11:28:50,2022-07-13 11:29:45,TRUE,0.9299666667,1,103001,103001
70,TTWK000583701,2022-07-13 11:29:58,2022-07-13 11:31:47,TRUE,1.8271,1,103001,103001
71,TTWK000576408,2022-07-13 11:32:00,2022-07-13 11:33:19,TRUE,1.317366667,1,103001,103001
72,TTWK000583703,2022-07-13 11:33:38,2022-07-13 11:36:13,TRUE,2.578416667,1,103001,103001
73,TTWK000583704,2022-07-13 11:36:55,2022-07-13 11:38:31,TRUE,1.606983333,1,103001,103001
76,TTWK000583710,2022-07-13 11:40:44,2022-07-13 11:41:48,TRUE,1.062266667,1,42475,42475
77,TTWK000583708,2022-07-13 11:41:12,2022-07-13 11:41:22,TRUE,0.1661666667,1,103001,103001
78,TTWK000583707,2022-07-13 11:41:34,2022-07-13 11:41:44,TRUE,0.1706166667,1,103001,103001
79,TTWK000583706,2022-07-13 11:41:54,2022-07-13 11:42:04,TRUE,0.1691166667,1,103001,103001
80,TTWK000576411,2022-07-13 11:42:14,2022-07-13 11:42:28,TRUE,0.2381333333,1,103001,103001
81,TTWK000551348,2022-07-13 11:42:49,2022-07-13 11:44:20,TRUE,1.513316667,1,103001,103001
82,TTWK000551350,2022-07-13 11:43:25,2022-07-13 11:45:41,TRUE,2.26425,1,42475,42475
83,TTWK000551349,2022-07-13 11:44:48,2022-07-13 11:47:39,TRUE,2.838566667,1,103001,103001
84,TTWK000583711,2022-07-13 11:46:14,2022-07-13 11:49:12,TRUE,2.979333333,1,42475,42475
85,TTWK000551360,2022-07-13 12:01:27,2022-07-13 12:04:07,TRUE,2.67265,1,51999,51999
86,TTWK000551361,2022-07-13 12:04:35,2022-07-13 12:08:19,TRUE,3.7379,1,51999,51999
87,TTWK000583714,2022-07-13 12:08:47,2022-07-13 12:11:14,TRUE,2.464133333,1,51999,51999
88,TTWK000551359,2022-07-13 12:11:42,2022-07-13 12:16:31,TRUE,4.81285,1,51999,51999
89,TTWK000583717,2022-07-13 12:16:57,2022-07-13 12:19:24,TRUE,2.4548,1,51999,51999
90,TTWK000583716,2022-07-13 12:19:48,2022-07-13 12:20:56,TRUE,1.136766667,1,51999,51999
91,TTWK000551372,2022-07-13 12:21:14,2022-07-13 12:28:05,TRUE,6.841166667,1,42532,42532
92,TTWK000583715,2022-07-13 12:21:20,2022-07-13 12:23:19,TRUE,1.980483333,1,51999,51999
93,TTWK000551362,2022-07-13 12:24:24,2022-07-13 12:29:21,TRUE,4.939633333,1,51999,51999
96,TTWK000551373,2022-07-13 12:36:06,2022-07-13 13:23:01,TRUE,46.92,2,42532,42532
97,TTWK000583719,2022-07-13 12:36:58,2022-07-13 12:38:53,TRUE,1.930666667,1,51999,51999
98,TTWK000583722,2022-07-13 12:39:13,2022-07-13 12:40:17,TRUE,1.067416667,1,51999,51999
99,TTWK000583720,2022-07-13 12:40:48,2022-07-13 12:44:53,TRUE,4.074316667,1,51999,51999
100,TTWK000576416,2022-07-13 12:45:42,2022-07-13 12:47:07,TRUE,1.425616667,1,51999,51999
101,TTWK000551364,2022-07-13 12:48:26,2022-07-13 12:51:30,TRUE,3.073283333,1,51999,51999
102,TTWK000576418,2022-07-13 12:52:04,2022-07-13 12:52:41,TRUE,0.6094,1,51999,51999
103,TTWK000570936,2022-07-13 12:53:10,2022-07-13 12:53:48,TRUE,0.6301666667,1,51999,51999
104,TTWK000576417,2022-07-13 12:58:04,2022-07-13 13:00:11,TRUE,2.108133333,1,51999,51999
105,TTWK000583723,2022-07-13 13:00:30,2022-07-13 13:01:15,TRUE,0.7465333333,1,51999,51999
106,TTWK000576419,2022-07-13 13:01:58,2022-07-13 13:03:51,TRUE,1.895283333,1,51999,51999
107,TTWK000583727,2022-07-13 13:02:07,2022-07-13 13:07:33,TRUE,5.43295,1,42507,42507
108,TTWK000583724,2022-07-13 13:04:21,2022-07-13 13:06:50,TRUE,2.491733333,1,51999,51999
109,TTWK000583725,2022-07-13 13:07:18,2022-07-13 13:09:54,TRUE,2.588866667,1,51999,51999
110,TTWK000583726,2022-07-13 13:08:06,2022-07-13 13:08:46,TRUE,0.6633333333,1,42507,42507
