,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000569156,2022-06-25 08:09:49,2022-06-25 08:13:01,TRUE,3.18855,1,89384,89384
1,TTWK000572896,2022-06-25 08:13:18,2022-06-25 08:14:32,TRUE,1.242033333,1,89384,89384
2,TTWK000569155,2022-06-25 08:14:45,2022-06-25 08:23:17,TRUE,8.53395,1,89384,89384
3,TTWK000569158,2022-06-25 08:25:48,2022-06-25 08:43:14,TRUE,17.43901667,1,89384,89384
4,TTWK000569157,2022-06-25 08:26:29,2022-06-25 08:46:59,TRUE,20.49821667,1,42507,42507
5,TTWK000569159,2022-06-25 08:47:24,2022-06-25 09:04:27,TRUE,17.0518,1,42507,42507
6,TTWK000572897,2022-06-25 09:04:59,2022-06-25 09:06:36,TRUE,1.61765,1,42507,42507
7,TTWK000569160,2022-06-25 09:10:57,2022-06-25 09:30:42,TRUE,19.76015,1,42507,42507
8,TTWK000574177,2022-06-25 09:26:14,2022-06-25 09:27:34,TRUE,1.329633333,1,42532,42532
9,TTWK000572901,2022-06-25 09:27:43,2022-06-25 09:32:20,TRUE,4.607383333,1,42532,42532
10,TTWK000569161,2022-06-25 09:31:28,2022-06-25 09:59:27,TRUE,27.99158333,1,42507,42507
11,TTWK000572904,2022-06-25 09:33:29,2022-06-25 09:33:39,TRUE,0.1561333333,1,42532,42532
12,TTWK000574182,2022-06-25 09:34:46,2022-06-25 09:36:02,TRUE,1.2752,1,42532,42532
13,TTWK000574183,2022-06-25 09:36:14,2022-06-25 09:37:46,TRUE,1.543583333,1,42532,42532
14,TTWK000572907,2022-06-25 09:37:56,2022-06-25 09:40:22,TRUE,2.435266667,1,42532,42532
15,TTWK000574191,2022-06-25 09:38:50,2022-06-25 09:43:33,TRUE,4.724833333,1,47353,47353
16,TTWK000572899,2022-06-25 09:40:43,2022-06-25 09:41:13,TRUE,0.5008,1,42532,42532
17,TTWK000569164,2022-06-25 09:42:13,2022-06-25 09:44:55,TRUE,2.701683333,1,42532,42532
18,TTWK000572908,2022-06-25 09:43:52,2022-06-25 09:44:46,TRUE,0.9058833333,1,47353,47353
19,TTWK000574186,2022-06-25 09:45:04,2022-06-25 09:47:04,TRUE,2.007133333,1,47353,47353
20,TTWK000574179,2022-06-25 09:45:04,2022-06-25 09:46:44,TRUE,1.673283333,1,42532,42532
21,TTWK000574180,2022-06-25 09:46:56,2022-06-25 09:48:01,TRUE,1.085933333,1,42532,42532
22,TTWK000574185,2022-06-25 09:47:21,2022-06-25 09:48:32,TRUE,1.178683333,1,47353,47353
23,TTWK000540428,2022-06-25 09:48:17,2022-06-25 09:49:15,TRUE,0.9697,1,42532,42532
24,TTWK000574187,2022-06-25 09:48:43,2022-06-25 09:50:13,TRUE,1.496116667,1,47353,47353
25,TTWK000540427,2022-06-25 09:49:28,2022-06-25 09:52:01,TRUE,2.562083333,1,42532,42532
26,TTWK000574189,2022-06-25 09:50:46,2022-06-25 09:52:02,TRUE,1.2675,1,47353,47353
27,TTWK000574190,2022-06-25 09:52:18,2022-06-25 09:53:21,TRUE,1.052166667,1,47353,47353
28,TTWK000574178,2022-06-25 09:52:20,2022-06-25 09:52:29,TRUE,0.1560666667,1,42532,42532
29,TTWK000574181,2022-06-25 09:53:34,2022-06-25 09:55:25,TRUE,1.847416667,1,42532,42532
30,TTWK000574188,2022-06-25 09:53:45,2022-06-25 09:55:53,TRUE,2.143916667,1,47353,47353
31,TTWK000572903,2022-06-25 09:55:38,2022-06-25 09:55:47,TRUE,0.15435,1,42532,42532
32,TTWK000574184,2022-06-25 09:56:18,2022-06-25 09:57:57,TRUE,1.64545,1,47353,47353
33,TTWK000572902,2022-06-25 09:56:46,2022-06-25 09:58:18,TRUE,1.54465,1,42532,42532
34,TTWK000572909,2022-06-25 09:58:13,2022-06-25 10:00:08,TRUE,1.9157,1,47353,47353
35,TTWK000572905,2022-06-25 09:58:32,2022-06-25 09:58:41,TRUE,0.1579666667,1,42532,42532
36,TTWK000569162,2022-06-25 09:59:46,2022-06-25 10:11:04,TRUE,11.3,1,42507,42507
37,TTWK000540429,2022-06-25 09:59:56,2022-06-25 10:02:57,TRUE,3.016783333,1,42532,42532
38,TTWK000572911,2022-06-25 10:02:04,2022-06-25 10:04:41,TRUE,2.61435,1,47353,47353
39,TTWK000572906,2022-06-25 10:03:12,2022-06-25 10:03:23,TRUE,0.1903166667,1,42532,42532
40,TTWK000572912,2022-06-25 10:04:58,2022-06-25 10:06:30,TRUE,1.543016667,1,47353,47353
41,TTWK000572918,2022-06-25 10:06:26,2022-06-25 10:08:08,TRUE,1.697166667,1,42532,42532
42,TTWK000572914,2022-06-25 10:06:45,2022-06-25 10:09:06,TRUE,2.35415,1,47353,47353
43,TTWK000572910,2022-06-25 10:08:25,2022-06-25 10:10:18,TRUE,1.88685,1,42532,42532
44,TTWK000572913,2022-06-25 10:09:29,2022-06-25 10:11:20,TRUE,1.842083333,1,47353,47353
45,TTWK000572916,2022-06-25 10:10:39,2022-06-25 10:10:54,TRUE,0.25055,1,42532,42532
46,TTWK000572915,2022-06-25 10:11:37,2022-06-25 10:14:17,TRUE,2.657916667,1,47353,47353
47,TTWK000569163,2022-06-25 10:11:42,2022-06-25 10:15:40,TRUE,3.965766667,1,42507,42507
48,TTWK000572931,2022-06-25 10:12:11,2022-06-25 10:19:58,TRUE,7.767133333,1,42532,42532
49,TTWK000574193,2022-06-25 10:14:48,2022-06-25 10:16:19,TRUE,1.513116667,1,47353,47353
50,TTWK000540426,2022-06-25 10:15:52,2022-06-25 10:33:46,TRUE,17.89503333,1,42507,42507
51,TTWK000572919,2022-06-25 10:16:32,2022-06-25 10:16:59,TRUE,0.4532833333,1,47353,47353
52,TTWK000574194,2022-06-25 10:17:32,2022-06-25 10:19:14,TRUE,1.70765,1,47353,47353
53,TTWK000574195,2022-06-25 10:19:29,2022-06-25 10:20:12,TRUE,0.7274166667,1,47353,47353
54,TTWK000572922,2022-06-25 10:20:37,2022-06-25 10:22:41,TRUE,2.07605,1,47353,47353
55,TTWK000574196,2022-06-25 10:20:42,2022-06-25 10:21:05,TRUE,0.3938666667,1,42532,42532
56,TTWK000572920,2022-06-25 10:21:15,2022-06-25 10:21:25,TRUE,0.1623833333,1,42532,42532
57,TTWK000572923,2022-06-25 10:22:47,2022-06-25 10:26:08,TRUE,3.350266667,1,42532,42532
58,TTWK000572921,2022-06-25 10:23:01,2022-06-25 10:24:54,TRUE,1.87335,1,47353,47353
59,TTWK000569166,2022-06-25 10:25:13,2022-06-25 10:37:10,TRUE,11.9462,1,47353,47353
60,TTWK000572924,2022-06-25 10:30:31,2022-06-25 10:34:46,TRUE,4.253083333,1,42532,42532
61,TTWK000572925,2022-06-25 10:34:57,2022-06-25 10:37:09,TRUE,2.1998,1,42532,42532
62,TTWK000572927,2022-06-25 10:38:01,2022-06-25 10:42:37,TRUE,4.592433333,1,47353,47353
63,TTWK000572935,2022-06-25 10:40:45,2022-06-25 10:42:44,TRUE,1.983983333,1,42532,42532
