,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000534292,2022/5/4 8:30:20,2022/5/4 8:31:10,TRUE,0.83645,1,79217,79217
1,TTWK000534294,2022/5/4 8:31:24,2022/5/4 8:32:14,TRUE,0.82085,1,79217,79217
2,TTWK000513473,2022/5/4 8:32:10,2022/5/4 8:34:46,TRUE,2.603016667,1,122113,122113
3,TTWK000552938,2022/5/4 8:35:07,2022/5/4 8:35:41,TRUE,0.5570333333,1,122113,122113
4,TTWK000499400,2022/5/4 8:36:05,2022/5/4 8:36:25,TRUE,0.3442333333,1,122113,122113
5,TTWK000499397,2022/5/4 8:36:40,2022/5/4 8:37:18,TRUE,0.63535,1,122113,122113
6,TTWK000534291,2022/5/4 8:37:27,2022/5/4 8:38:05,TRUE,0.6216333333,1,103001,103001
7,TTWK000499396,2022/5/4 8:37:31,2022/5/4 8:38:03,TRUE,0.5309833333,1,122113,122113
8,TTWK000499399,2022/5/4 8:38:20,2022/5/4 8:39:38,TRUE,1.3016,1,122113,122113
9,TTWK000534290,2022/5/4 8:38:23,2022/5/4 8:38:59,TRUE,0.6024333333,1,103001,103001
10,TTWK000532056,2022/5/4 8:39:16,2022/5/4 8:43:35,TRUE,4.316666667,1,103001,103001
11,TTWK000499398,2022/5/4 8:39:59,2022/5/4 8:41:14,TRUE,1.252333333,1,122113,122113
12,TTWK000553278,2022/5/4 8:40:50,2022/5/4 8:41:52,TRUE,1.03755,1,79217,79217
13,TTWK000553277,2022/5/4 8:42:33,2022/5/4 8:46:10,TRUE,3.614683333,1,79217,79217
14,TTWK000553275,2022/5/4 8:43:58,2022/5/4 8:44:41,TRUE,0.7302,1,103001,103001
15,TTWK000534293,2022/5/4 8:44:53,2022/5/4 8:45:47,TRUE,0.8886833333,1,103001,103001
16,TTWK000514714,2022/5/4 8:47:22,2022/5/4 8:48:49,TRUE,1.443916667,1,122113,122113
