,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000586698,2022-07-21 08:04:36,2022-07-21 08:06:41,TRUE,2.0842,1,102990,102990
1,TTWK000586724,2022-07-21 08:05:02,2022-07-21 08:09:13,TRUE,4.190033333,1,42550,42550
2,TTWK000586697,2022-07-21 08:05:25,2022-07-21 08:07:39,TRUE,2.238983333,1,51999,51999
3,TTWK000586789,2022-07-21 08:06:52,2022-07-21 08:09:44,TRUE,2.882566667,1,102990,102990
4,TTWK000586696,2022-07-21 08:08:07,2022-07-21 08:09:53,TRUE,1.770116667,1,51999,51999
5,TTWK000586790,2022-07-21 08:09:34,2022-07-21 08:10:22,TRUE,0.7972333333,1,42550,42550
6,TTWK000586788,2022-07-21 08:10:03,2022-07-21 08:10:43,TRUE,0.68255,1,102990,102990
7,TTWK000586809,2022-07-21 08:10:14,2022-07-21 08:28:01,TRUE,17.78913333,1,118401,118401
8,TTWK000586695,2022-07-21 08:10:23,2022-07-21 08:11:11,TRUE,0.80525,1,51999,51999
9,TTWK000579722,2022-07-21 08:16:42,2022-07-21 08:20:21,TRUE,3.6408,1,102990,102990
10,TTWK000579728,2022-07-21 08:18:55,2022-07-21 08:19:53,TRUE,0.9565,1,51999,51999
11,TTWK000579721,2022-07-21 08:20:36,2022-07-21 08:22:29,TRUE,1.894633333,1,102990,102990
12,TTWK000579724,2022-07-21 08:21:09,2022-07-21 08:21:27,TRUE,0.30205,1,51999,51999
13,TTWK000579723,2022-07-21 08:21:56,2022-07-21 08:24:45,TRUE,2.808216667,1,51999,51999
14,TTWK000586793,2022-07-21 08:22:44,2022-07-21 08:24:46,TRUE,2.042916667,1,102990,102990
15,TTWK000579725,2022-07-21 08:25:31,2022-07-21 08:33:27,TRUE,7.924416667,1,51999,51999
16,TTWK000586812,2022-07-21 08:28:37,2022-07-21 08:29:24,TRUE,0.7806333333,1,102990,102990
17,TTWK000586813,2022-07-21 08:29:33,2022-07-21 08:31:10,TRUE,1.61605,1,102990,102990
18,TTWK000586814,2022-07-21 08:31:24,2022-07-21 08:32:12,TRUE,0.7927666667,1,102990,102990
19,TTWK000579746,2022-07-21 08:31:38,2022-07-21 08:32:18,TRUE,0.67985,1,118401,118401
20,TTWK000586815,2022-07-21 08:32:21,2022-07-21 08:33:12,TRUE,0.84745,1,102990,102990
21,TTWK000579747,2022-07-21 08:32:31,2022-07-21 08:33:07,TRUE,0.5963666667,1,118401,118401
22,TTWK000586816,2022-07-21 08:33:21,2022-07-21 08:33:59,TRUE,0.6374166667,1,102990,102990
23,TTWK000586810,2022-07-21 08:34:14,2022-07-21 08:34:55,TRUE,0.682,1,102990,102990
24,TTWK000579726,2022-07-21 08:34:33,2022-07-21 08:36:12,TRUE,1.656883333,1,51999,51999
25,TTWK000586811,2022-07-21 08:35:07,2022-07-21 08:36:28,TRUE,1.35285,1,102990,102990
26,TTWK000579748,2022-07-21 08:36:22,2022-07-21 08:40:57,TRUE,4.580733333,1,118401,118401
27,TTWK000579732,2022-07-21 08:37:20,2022-07-21 08:38:24,TRUE,1.073766667,1,51999,51999
28,TTWK000579740,2022-07-21 08:39:19,2022-07-21 08:39:59,TRUE,0.66155,1,102990,102990
29,TTWK000579731,2022-07-21 08:39:23,2022-07-21 08:40:34,TRUE,1.194933333,1,51999,51999
30,TTWK000579739,2022-07-21 08:40:10,2022-07-21 08:40:36,TRUE,0.4335,1,102990,102990
31,TTWK000579738,2022-07-21 08:40:49,2022-07-21 08:41:13,TRUE,0.4035166667,1,102990,102990
32,TTWK000579749,2022-07-21 08:41:13,2022-07-21 08:43:11,TRUE,1.9746,1,118401,118401
33,TTWK000586798,2022-07-21 08:41:19,2022-07-21 08:42:57,TRUE,1.622883333,1,51999,51999
34,TTWK000579737,2022-07-21 08:41:26,2022-07-21 08:41:46,TRUE,0.33475,1,102990,102990
35,TTWK000579736,2022-07-21 08:41:59,2022-07-21 08:42:22,TRUE,0.3902666667,1,102990,102990
36,TTWK000579734,2022-07-21 08:42:40,2022-07-21 08:43:04,TRUE,0.3949666667,1,102990,102990
37,TTWK000579733,2022-07-21 08:43:20,2022-07-21 08:43:44,TRUE,0.40975,1,102990,102990
38,TTWK000579750,2022-07-21 08:43:21,2022-07-21 08:45:05,TRUE,1.724683333,1,118401,118401
39,TTWK000579730,2022-07-21 08:43:55,2022-07-21 08:46:35,TRUE,2.6701,1,51999,51999
40,TTWK000579735,2022-07-21 08:43:56,2022-07-21 08:44:22,TRUE,0.4296166667,1,102990,102990
41,TTWK000579752,2022-07-21 08:45:22,2022-07-21 08:45:54,TRUE,0.5327166667,1,118401,118401
42,TTWK000579751,2022-07-21 08:46:05,2022-07-21 08:46:24,TRUE,0.3225333333,1,118401,118401
43,TTWK000579744,2022-07-21 08:46:31,2022-07-21 08:47:32,TRUE,1.0286,1,42475,42475
44,TTWK000586797,2022-07-21 08:47:10,2022-07-21 08:49:49,TRUE,2.6482,1,51999,51999
45,TTWK000579745,2022-07-21 08:47:49,2022-07-21 08:48:46,TRUE,0.9651666667,1,42475,42475
46,TTWK000579754,2022-07-21 08:48:30,2022-07-21 08:49:19,TRUE,0.8108666667,1,102990,102990
47,TTWK000586817,2022-07-21 08:48:54,2022-07-21 08:50:27,TRUE,1.5582,1,118401,118401
48,TTWK000579743,2022-07-21 08:49:28,2022-07-21 08:50:20,TRUE,0.86495,1,42475,42475
49,TTWK000579755,2022-07-21 08:49:31,2022-07-21 08:50:06,TRUE,0.5803166667,1,102990,102990
50,TTWK000579756,2022-07-21 08:50:21,2022-07-21 08:51:13,TRUE,0.8754166667,1,102990,102990
51,TTWK000579729,2022-07-21 08:50:29,2022-07-21 08:51:56,TRUE,1.437766667,1,51999,51999
52,TTWK000586795,2022-07-21 08:50:40,2022-07-21 08:51:28,TRUE,0.8055833333,1,118401,118401
53,TTWK000586806,2022-07-21 08:51:16,2022-07-21 08:51:50,TRUE,0.57795,1,42475,42475
54,TTWK000579757,2022-07-21 08:51:25,2022-07-21 08:52:07,TRUE,0.6908666667,1,102990,102990
55,TTWK000586794,2022-07-21 08:51:40,2022-07-21 08:54:38,TRUE,2.967916667,1,118401,118401
56,TTWK000579758,2022-07-21 08:52:20,2022-07-21 08:54:43,TRUE,2.392833333,1,102990,102990
57,TTWK000586803,2022-07-21 08:52:44,2022-07-21 08:53:42,TRUE,0.9728833333,1,42475,42475
58,TTWK000579727,2022-07-21 08:54:24,2022-07-21 09:01:46,TRUE,7.370416667,1,51999,51999
59,TTWK000586796,2022-07-21 08:54:47,2022-07-21 08:56:55,TRUE,2.130366667,1,118401,118401
60,TTWK000586830,2022-07-21 08:56:43,2022-07-21 08:59:33,TRUE,2.83895,1,102990,102990
61,TTWK000586818,2022-07-21 08:57:09,2022-07-21 09:01:45,TRUE,4.612416667,1,118401,118401
62,TTWK000586829,2022-07-21 08:59:49,2022-07-21 09:00:46,TRUE,0.9478333333,1,102990,102990
63,TTWK000586828,2022-07-21 09:01:01,2022-07-21 09:02:06,TRUE,1.081216667,1,102990,102990
64,TTWK000586823,2022-07-21 09:01:44,2022-07-21 09:02:28,TRUE,0.731,1,42475,42475
65,TTWK000586827,2022-07-21 09:02:17,2022-07-21 09:03:38,TRUE,1.34745,1,102990,102990
66,TTWK000586822,2022-07-21 09:02:58,2022-07-21 09:03:42,TRUE,0.7414833333,1,42475,42475
67,TTWK000586842,2022-07-21 09:03:23,2022-07-21 09:03:52,TRUE,0.4806166667,1,118401,118401
68,TTWK000586841,2022-07-21 09:04:01,2022-07-21 09:05:28,TRUE,1.442283333,1,118401,118401
69,TTWK000579774,2022-07-21 09:04:42,2022-07-21 09:05:53,TRUE,1.178766667,1,42475,42475
70,TTWK000586824,2022-07-21 09:06:05,2022-07-21 09:06:47,TRUE,0.7004666667,1,42475,42475
71,TTWK000579760,2022-07-21 09:06:25,2022-07-21 09:06:58,TRUE,0.5534666667,1,102990,102990
72,TTWK000579764,2022-07-21 09:06:45,2022-07-21 09:09:44,TRUE,2.97275,1,118401,118401
73,TTWK000586825,2022-07-21 09:07:10,2022-07-21 09:08:21,TRUE,1.186266667,1,42475,42475
74,TTWK000586844,2022-07-21 09:07:33,2022-07-21 09:10:07,TRUE,2.57405,1,102990,102990
75,TTWK000586826,2022-07-21 09:08:37,2022-07-21 09:10:17,TRUE,1.653583333,1,42475,42475
76,TTWK000586835,2022-07-21 09:09:29,2022-07-21 09:10:39,TRUE,1.157716667,1,42532,42532
77,TTWK000579776,2022-07-21 09:09:34,2022-07-21 09:13:12,TRUE,3.625433333,1,118427,118427
78,TTWK000579765,2022-07-21 09:10:04,2022-07-21 09:13:18,TRUE,3.2299,1,118401,118401
79,TTWK000586834,2022-07-21 09:10:50,2022-07-21 09:11:36,TRUE,0.7631833333,1,42532,42532
81,TTWK000586833,2022-07-21 09:11:48,2022-07-21 09:13:35,TRUE,1.78675,1,42532,42532
82,TTWK000586832,2022-07-21 09:13:53,2022-07-21 09:14:03,TRUE,0.1675333333,1,42532,42532
83,TTWK000586862,2022-07-21 09:14:15,2022-07-21 09:15:11,TRUE,0.9193833333,1,42475,42475
85,TTWK000586836,2022-07-21 09:14:47,2022-07-21 09:18:50,TRUE,4.0489,1,42532,42532
86,TTWK000586845,2022-07-21 09:15:05,2022-07-21 09:15:16,TRUE,0.1681666667,1,102990,102990
87,TTWK000586863,2022-07-21 09:15:31,2022-07-21 09:16:05,TRUE,0.5608333333,1,42475,42475
88,TTWK000586831,2022-07-21 09:15:32,2022-07-21 09:23:40,TRUE,8.11995,1,118401,118401
89,TTWK000579761,2022-07-21 09:15:36,2022-07-21 09:16:41,TRUE,1.08655,1,102990,102990
90,TTWK000586852,2022-07-21 09:15:58,2022-07-21 09:16:19,TRUE,0.3623833333,1,42436,42436
91,TTWK000579766,2022-07-21 09:16:33,2022-07-21 09:17:00,TRUE,0.4618666667,1,42475,42475
92,TTWK000586854,2022-07-21 09:16:33,2022-07-21 09:16:49,TRUE,0.2643333333,1,42436,42436
93,TTWK000579762,2022-07-21 09:16:52,2022-07-21 09:18:54,TRUE,2.032216667,1,102990,102990
94,TTWK000586851,2022-07-21 09:17:18,2022-07-21 09:17:42,TRUE,0.40115,1,42436,42436
95,TTWK000586861,2022-07-21 09:18:22,2022-07-21 09:19:14,TRUE,0.8793833333,1,42475,42475
96,TTWK000579763,2022-07-21 09:19:03,2022-07-21 09:21:58,TRUE,2.91835,1,102990,102990
97,TTWK000586837,2022-07-21 09:19:06,2022-07-21 09:20:29,TRUE,1.384466667,1,42532,42532
98,TTWK000586860,2022-07-21 09:20:22,2022-07-21 09:21:47,TRUE,1.418416667,1,42475,42475
99,TTWK000586839,2022-07-21 09:20:41,2022-07-21 09:24:18,TRUE,3.619666667,1,42532,42532
100,TTWK000586859,2022-07-21 09:22:23,2022-07-21 09:23:20,TRUE,0.9555166667,1,42475,42475
101,TTWK000586850,2022-07-21 09:23:43,2022-07-21 09:23:58,TRUE,0.2522666667,1,42436,42436
102,TTWK000586858,2022-07-21 09:24:13,2022-07-21 09:24:58,TRUE,0.7375333333,1,42475,42475
103,TTWK000586838,2022-07-21 09:24:31,2022-07-21 09:26:03,TRUE,1.535966667,1,42532,42532
104,TTWK000586857,2022-07-21 09:25:37,2022-07-21 09:26:45,TRUE,1.123133333,1,42475,42475
105,TTWK000586856,2022-07-21 09:27:34,2022-07-21 09:29:10,TRUE,1.599816667,1,42475,42475
106,TTWK000586855,2022-07-21 09:30:02,2022-07-21 09:31:03,TRUE,1.013983333,1,42475,42475
107,TTWK000579788,2022-07-21 09:38:06,2022-07-21 09:58:51,TRUE,20.73961667,1,118401,118401
108,TTWK000586819,2022-07-21 09:43:50,2022-07-21 09:45:04,TRUE,1.230216667,1,42436,42436
109,TTWK000586875,2022-07-21 09:45:28,2022-07-21 09:53:58,TRUE,8.490683333,1,42436,42436
110,TTWK000586876,2022-07-21 09:55:36,2022-07-21 10:02:53,TRUE,7.2911,1,42436,42436
111,TTWK000579789,2022-07-21 09:59:07,2022-07-21 10:04:22,TRUE,5.258266667,1,118401,118401
112,TTWK000586849,2022-07-21 10:03:31,2022-07-21 10:03:42,TRUE,0.1838333333,1,42436,42436
113,TTWK000586846,2022-07-21 10:03:59,2022-07-21 10:04:19,TRUE,0.3351166667,1,42436,42436
114,TTWK000579787,2022-07-21 10:04:44,2022-07-21 10:05:07,TRUE,0.3861333333,1,42436,42436
115,TTWK000586864,2022-07-21 10:05:23,2022-07-21 10:05:37,TRUE,0.2461166667,1,42436,42436
116,TTWK000579790,2022-07-21 10:10:07,2022-07-21 10:11:38,TRUE,1.520133333,1,118401,118401
117,TTWK000586880,2022-07-21 10:10:26,2022-07-21 10:11:50,TRUE,1.390483333,1,42475,42475
118,TTWK000579791,2022-07-21 10:11:47,2022-07-21 10:12:40,TRUE,0.8860166667,1,118401,118401
119,TTWK000586879,2022-07-21 10:12:37,2022-07-21 10:13:41,TRUE,1.071816667,1,42475,42475
120,TTWK000579792,2022-07-21 10:12:52,2022-07-21 10:13:50,TRUE,0.9752166667,1,118401,118401
121,TTWK000579793,2022-07-21 10:13:58,2022-07-21 10:14:40,TRUE,0.6964833333,1,118401,118401
123,TTWK000579794,2022-07-21 10:15:09,2022-07-21 10:16:20,TRUE,1.177216667,1,118401,118401
125,TTWK000579795,2022-07-21 10:16:28,2022-07-21 10:19:04,TRUE,2.58925,1,118401,118401
126,TTWK000579807,2022-07-21 10:16:48,2022-07-21 10:18:04,TRUE,1.278316667,1,42475,42475
127,TTWK000586882,2022-07-21 10:18:32,2022-07-21 10:19:28,TRUE,0.9181833333,1,42475,42475
128,TTWK000579809,2022-07-21 10:18:42,2022-07-21 10:21:07,TRUE,2.416033333,1,42507,42507
129,TTWK000579808,2022-07-21 10:20:27,2022-07-21 10:21:59,TRUE,1.537416667,1,42475,42475
130,TTWK000579810,2022-07-21 10:21:28,2022-07-21 10:22:33,TRUE,1.089183333,1,42507,42507
131,TTWK000579806,2022-07-21 10:22:42,2022-07-21 10:23:47,TRUE,1.0771,1,42475,42475
132,TTWK000579813,2022-07-21 10:22:50,2022-07-21 10:23:15,TRUE,0.4084833333,1,42507,42507
133,TTWK000579799,2022-07-21 10:23:06,2022-07-21 10:25:07,TRUE,2.01755,1,118401,118401
134,TTWK000579814,2022-07-21 10:23:35,2022-07-21 10:27:43,TRUE,4.14365,1,42507,42507
135,TTWK000579805,2022-07-21 10:24:35,2022-07-21 10:27:34,TRUE,2.9907,1,42475,42475
136,TTWK000579798,2022-07-21 10:25:16,2022-07-21 10:26:45,TRUE,1.496266667,1,118401,118401
137,TTWK000586888,2022-07-21 10:25:53,2022-07-21 10:41:12,TRUE,15.31876667,1,42526,42526
138,TTWK000579802,2022-07-21 10:26:54,2022-07-21 10:29:03,TRUE,2.142166667,1,118401,118401
139,TTWK000579812,2022-07-21 10:28:04,2022-07-21 10:29:48,TRUE,1.7326,1,42507,42507
140,TTWK000579829,2022-07-21 10:28:09,2022-07-21 10:28:19,TRUE,0.16895,1,42436,42436
141,TTWK000579804,2022-07-21 10:28:31,2022-07-21 10:38:43,TRUE,10.19903333,1,42475,42475
142,TTWK000586885,2022-07-21 10:28:46,2022-07-21 10:29:00,TRUE,0.2338,1,42436,42436
143,TTWK000579801,2022-07-21 10:29:14,2022-07-21 10:31:19,TRUE,2.094616667,1,118401,118401
144,TTWK000579811,2022-07-21 10:30:01,2022-07-21 10:30:44,TRUE,0.70585,1,42507,42507
145,TTWK000579815,2022-07-21 10:31:00,2022-07-21 10:32:37,TRUE,1.6229,1,42507,42507
146,TTWK000579800,2022-07-21 10:31:28,2022-07-21 10:32:22,TRUE,0.90185,1,118401,118401
147,TTWK000579828,2022-07-21 10:31:32,2022-07-21 10:31:46,TRUE,0.2250166667,1,42436,42436
148,TTWK000586886,2022-07-21 10:32:07,2022-07-21 10:35:08,TRUE,3.009016667,1,42436,42436
149,TTWK000579818,2022-07-21 10:32:54,2022-07-21 10:33:46,TRUE,0.8728833333,1,42507,42507
150,TTWK000579816,2022-07-21 10:33:59,2022-07-21 10:35:05,TRUE,1.1133,1,42507,42507
151,TTWK000579823,2022-07-21 10:35:00,2022-07-21 10:36:31,TRUE,1.509366667,1,118401,118401
152,TTWK000579817,2022-07-21 10:35:25,2022-07-21 10:36:57,TRUE,1.539166667,1,42507,42507
153,TTWK000579819,2022-07-21 10:35:48,2022-07-21 10:38:37,TRUE,2.80775,1,42436,42436
154,TTWK000579822,2022-07-21 10:36:43,2022-07-21 10:37:34,TRUE,0.8489166667,1,118401,118401
155,TTWK000579821,2022-07-21 10:41:17,2022-07-21 10:41:31,TRUE,0.24505,1,42436,42436
156,TTWK000586889,2022-07-21 10:41:26,2022-07-21 10:50:38,TRUE,9.202066667,1,42526,42526
157,TTWK000579839,2022-07-21 10:41:32,2022-07-21 10:50:05,TRUE,8.536,1,47353,47353
158,TTWK000579824,2022-07-21 10:42:56,2022-07-21 10:43:17,TRUE,0.3463666667,1,118401,118401
159,TTWK000586887,2022-07-21 10:43:25,2022-07-21 10:45:21,TRUE,1.93015,1,118401,118401
160,TTWK000586873,2022-07-21 10:44:33,2022-07-21 10:44:43,TRUE,0.1696833333,1,42436,42436
161,TTWK000579833,2022-07-21 10:45:01,2022-07-21 10:46:36,TRUE,1.58065,1,42507,42507
162,TTWK000586871,2022-07-21 10:45:02,2022-07-21 10:45:14,TRUE,0.1961333333,1,42436,42436
163,TTWK000579834,2022-07-21 10:45:20,2022-07-21 10:46:27,TRUE,1.128883333,1,42475,42475
164,TTWK000579825,2022-07-21 10:45:32,2022-07-21 10:47:38,TRUE,2.10765,1,118401,118401
165,TTWK000586874,2022-07-21 10:45:39,2022-07-21 10:46:05,TRUE,0.4302833333,1,42436,42436
166,TTWK000586869,2022-07-21 10:46:38,2022-07-21 10:47:13,TRUE,0.57575,1,42436,42436
167,TTWK000579832,2022-07-21 10:46:52,2022-07-21 10:47:55,TRUE,1.04845,1,42507,42507
168,TTWK000579835,2022-07-21 10:47:01,2022-07-21 10:48:27,TRUE,1.432666667,1,42475,42475
169,TTWK000579826,2022-07-21 10:47:48,2022-07-21 10:50:17,TRUE,2.4702,1,118401,118401
170,TTWK000579831,2022-07-21 10:48:09,2022-07-21 10:49:26,TRUE,1.286683333,1,42507,42507
171,TTWK000579827,2022-07-21 10:50:28,2022-07-21 10:52:01,TRUE,1.558333333,1,118401,118401
172,TTWK000579836,2022-07-21 10:52:48,2022-07-21 10:54:59,TRUE,2.1876,1,42475,42475
173,TTWK000586893,2022-07-21 10:55:21,2022-07-21 10:57:22,TRUE,2.018533333,1,118401,118401
174,TTWK000586892,2022-07-21 10:57:31,2022-07-21 10:59:14,TRUE,1.71015,1,118401,118401
175,TTWK000586906,2022-07-21 10:58:35,2022-07-21 10:59:51,TRUE,1.259216667,1,42507,42507
176,TTWK000586905,2022-07-21 11:04:10,2022-07-21 11:06:01,TRUE,1.8404,1,118427,118427
177,TTWK000579850,2022-07-21 11:07:27,2022-07-21 11:13:42,TRUE,6.2555,1,47353,47353
179,TTWK000586922,2022-07-21 11:13:57,2022-07-21 11:15:42,TRUE,1.759583333,1,47353,47353
180,TTWK000579849,2022-07-21 11:15:55,2022-07-21 11:18:16,TRUE,2.3511,1,47353,47353
181,TTWK000579848,2022-07-21 11:18:31,2022-07-21 11:20:31,TRUE,1.990316667,1,47353,47353
182,TTWK000586891,2022-07-21 11:20:45,2022-07-21 11:28:07,TRUE,7.355583333,1,118427,118427
183,TTWK000586897,2022-07-21 11:29:51,2022-07-21 11:30:36,TRUE,0.7365833333,1,118427,118427
184,TTWK000579857,2022-07-21 11:31:26,2022-07-21 11:37:38,TRUE,6.191383333,1,47353,47353
185,TTWK000586924,2022-07-21 11:40:36,2022-07-21 11:50:12,TRUE,9.600866667,1,47353,47353
186,TTWK000586925,2022-07-21 11:45:41,2022-07-21 11:46:20,TRUE,0.63955,1,118427,118427
187,TTWK000579842,2022-07-21 11:47:42,2022-07-21 11:55:16,TRUE,7.566666667,1,118427,118427
