,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000570516,2022-07-09 09:25:57,2022-07-09 09:26:17,TRUE,0.33115,1,42596,42596
1,TTWK000570515,2022-07-09 09:28:46,2022-07-09 09:30:18,TRUE,1.53355,1,42596,42596
2,TTWK000570511,2022-07-09 09:31:32,2022-07-09 09:31:50,TRUE,0.29065,1,42596,42596
3,TTWK000570514,2022-07-09 09:32:58,2022-07-09 09:35:22,TRUE,2.40315,1,42596,42596
4,TTWK000570495,2022-07-09 09:36:05,2022-07-09 09:36:18,TRUE,0.2208333333,1,42596,42596
5,TTWK000570494,2022-07-09 09:36:54,2022-07-09 09:38:02,TRUE,1.125983333,1,42596,42596
6,TTWK000570518,2022-07-09 09:38:37,2022-07-09 09:39:19,TRUE,0.6944833333,1,42596,42596
7,TTWK000570517,2022-07-09 09:39:34,2022-07-09 09:39:47,TRUE,0.22255,1,42596,42596
8,TTWK000570524,2022-07-09 09:42:21,2022-07-09 09:44:15,TRUE,1.901166667,1,109000,109000
9,TTWK000570525,2022-07-09 09:44:35,2022-07-09 09:46:33,TRUE,1.97025,1,109000,109000
10,TTWK000570493,2022-07-09 09:45:32,2022-07-09 09:49:14,TRUE,3.687066667,1,42596,42596
11,TTWK000570519,2022-07-09 09:47:08,2022-07-09 09:48:12,TRUE,1.076083333,1,109000,109000
12,TTWK000570536,2022-07-09 09:48:40,2022-07-09 09:49:54,TRUE,1.244866667,1,109000,109000
13,TTWK000551002,2022-07-09 09:50:16,2022-07-09 09:54:06,TRUE,3.8396,1,109000,109000
14,TTWK000570513,2022-07-09 09:50:18,2022-07-09 09:53:35,TRUE,3.270583333,1,42596,42596
15,TTWK000570520,2022-07-09 09:54:27,2022-07-09 09:56:34,TRUE,2.11915,1,109000,109000
16,TTWK000570521,2022-07-09 09:56:51,2022-07-09 09:58:44,TRUE,1.881,1,109000,109000
17,TTWK000570506,2022-07-09 10:02:51,2022-07-09 10:04:19,TRUE,1.461583333,1,42596,42596
18,TTWK000551003,2022-07-09 10:03:10,2022-07-09 10:09:49,TRUE,6.648666667,1,109000,109000
