,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000567555,2022-06-14 08:17:38,2022-06-14 08:19:24,TRUE,1.767466667,1,43967,43967
1,TTWK000567554,2022-06-14 08:19:34,2022-06-14 08:21:02,TRUE,1.472733333,1,43967,43967
2,TTWK000567553,2022-06-14 08:21:33,2022-06-14 08:23:24,TRUE,1.8499,1,43967,43967
3,TTWK000547792,2022-06-14 08:23:38,2022-06-14 08:24:02,TRUE,0.39165,1,43967,43967
4,TTWK000567561,2022-06-14 08:32:58,2022-06-14 08:33:57,TRUE,0.97285,1,43967,43967
5,TTWK000567562,2022-06-14 08:34:09,2022-06-14 08:34:37,TRUE,0.4713666667,1,43967,43967
6,TTWK000567563,2022-06-14 08:34:53,2022-06-14 08:36:06,TRUE,1.217566667,1,43967,43967
7,TTWK000567564,2022-06-14 08:36:26,2022-06-14 08:37:02,TRUE,0.6102,1,43967,43967
8,TTWK000567565,2022-06-14 08:37:14,2022-06-14 08:38:26,TRUE,1.18895,1,43967,43967
9,TTWK000567566,2022-06-14 08:38:35,2022-06-14 08:39:37,TRUE,1.01945,1,43967,43967
10,TTWK000547793,2022-06-14 08:40:29,2022-06-14 08:44:58,TRUE,4.487833333,1,43967,43967
11,TTWK000567556,2022-06-14 08:45:08,2022-06-14 08:48:03,TRUE,2.91255,1,43967,43967
12,TTWK000567557,2022-06-14 08:48:30,2022-06-14 08:52:05,TRUE,3.59445,1,43967,43967
13,TTWK000567558,2022-06-14 08:52:17,2022-06-14 08:53:09,TRUE,0.8576166667,1,43967,43967
14,TTWK000547796,2022-06-14 08:53:22,2022-06-14 09:01:34,TRUE,8.197383333,1,43967,43967
15,TTWK000567568,2022-06-14 09:01:38,2022-06-14 09:03:49,TRUE,2.17985,1,42457,42457
16,TTWK000547794,2022-06-14 09:01:47,2022-06-14 09:03:58,TRUE,2.197033333,1,43967,43967
17,TTWK000564300,2022-06-14 09:11:29,2022-06-14 09:12:48,TRUE,1.310383333,1,43967,43967
18,TTWK000564297,2022-06-14 09:13:10,2022-06-14 09:13:43,TRUE,0.5516333333,1,43967,43967
19,TTWK000539827,2022-06-14 09:13:13,2022-06-14 09:14:04,TRUE,0.8578666667,1,102990,102990
20,TTWK000564298,2022-06-14 09:14:04,2022-06-14 09:15:41,TRUE,1.619816667,1,43967,43967
21,TTWK000567567,2022-06-14 09:14:14,2022-06-14 09:15:36,TRUE,1.364983333,1,102990,102990
22,TTWK000547795,2022-06-14 09:15:49,2022-06-14 09:20:50,TRUE,5.010366667,1,102990,102990
23,TTWK000547802,2022-06-14 09:18:26,2022-06-14 09:23:12,TRUE,4.770566667,1,43967,43967
24,TTWK000564302,2022-06-14 09:21:42,2022-06-14 09:23:44,TRUE,2.040016667,1,102990,102990
25,TTWK000564296,2022-06-14 09:23:21,2022-06-14 09:24:16,TRUE,0.9234333333,1,43967,43967
26,TTWK000564301,2022-06-14 09:23:54,2022-06-14 09:27:33,TRUE,3.642333333,1,102990,102990
27,TTWK000564295,2022-06-14 09:24:29,2022-06-14 09:25:24,TRUE,0.9244166667,1,43967,43967
28,TTWK000547800,2022-06-14 09:25:52,2022-06-14 09:31:18,TRUE,5.436666667,1,43967,43967
29,TTWK000564292,2022-06-14 09:27:48,2022-06-14 09:28:45,TRUE,0.9496833333,1,102990,102990
30,TTWK000564314,2022-06-14 09:28:58,2022-06-14 09:29:55,TRUE,0.9505333333,1,102990,102990
31,TTWK000547801,2022-06-14 09:30:05,2022-06-14 09:41:36,TRUE,11.50965,1,102990,102990
32,TTWK000564305,2022-06-14 09:31:31,2022-06-14 09:32:07,TRUE,0.6041833333,1,43967,43967
33,TTWK000547798,2022-06-14 09:32:21,2022-06-14 09:35:11,TRUE,2.821783333,1,43967,43967
34,TTWK000567492,2022-06-14 09:37:15,2022-06-14 09:38:02,TRUE,0.7817333333,1,43967,43967
35,TTWK000564308,2022-06-14 09:38:13,2022-06-14 09:39:06,TRUE,0.8866,1,43967,43967
36,TTWK000564309,2022-06-14 09:39:24,2022-06-14 09:39:59,TRUE,0.5775166667,1,43967,43967
37,TTWK000564310,2022-06-14 09:40:14,2022-06-14 09:40:50,TRUE,0.5965,1,43967,43967
38,TTWK000564311,2022-06-14 09:41:07,2022-06-14 09:41:42,TRUE,0.57535,1,43967,43967
39,TTWK000564303,2022-06-14 09:41:45,2022-06-14 09:43:10,TRUE,1.415933333,1,102990,102990
40,TTWK000564312,2022-06-14 09:42:01,2022-06-14 09:42:45,TRUE,0.7248666667,1,43967,43967
41,TTWK000564324,2022-06-14 09:43:12,2022-06-14 09:43:59,TRUE,0.7941833333,1,43967,43967
42,TTWK000564304,2022-06-14 09:43:27,2022-06-14 09:44:24,TRUE,0.9412666667,1,102990,102990
43,TTWK000564322,2022-06-14 09:44:12,2022-06-14 09:44:42,TRUE,0.4992833333,1,43967,43967
44,TTWK000564315,2022-06-14 09:44:46,2022-06-14 09:45:32,TRUE,0.7769333333,1,102990,102990
45,TTWK000564323,2022-06-14 09:45:10,2022-06-14 09:46:03,TRUE,0.8872833333,1,43967,43967
46,TTWK000564316,2022-06-14 09:45:57,2022-06-14 09:47:03,TRUE,1.114233333,1,102990,102990
47,TTWK000567569,2022-06-14 09:46:18,2022-06-14 09:47:07,TRUE,0.8061166667,1,43967,43967
48,TTWK000564337,2022-06-14 09:47:22,2022-06-14 09:48:19,TRUE,0.95055,1,43967,43967
49,TTWK000564338,2022-06-14 09:48:41,2022-06-14 09:49:23,TRUE,0.7025666667,1,43967,43967
50,TTWK000564325,2022-06-14 09:49:07,2022-06-14 09:49:59,TRUE,0.86095,1,102990,102990
51,TTWK000564326,2022-06-14 09:50:15,2022-06-14 09:51:07,TRUE,0.8723666667,1,102990,102990
52,TTWK000564340,2022-06-14 09:51:20,2022-06-14 09:52:06,TRUE,0.7692166667,1,102990,102990
53,TTWK000564339,2022-06-14 09:52:19,2022-06-14 09:53:29,TRUE,1.17145,1,102990,102990
54,TTWK000564318,2022-06-14 09:52:42,2022-06-14 09:53:21,TRUE,0.6509,1,43967,43967
55,TTWK000564319,2022-06-14 09:53:33,2022-06-14 09:53:59,TRUE,0.4282166667,1,43967,43967
56,TTWK000564327,2022-06-14 09:53:44,2022-06-14 09:54:19,TRUE,0.5781166667,1,102990,102990
57,TTWK000564320,2022-06-14 09:54:17,2022-06-14 09:54:55,TRUE,0.6337833333,1,43967,43967
58,TTWK000564328,2022-06-14 09:54:40,2022-06-14 09:55:25,TRUE,0.7575333333,1,102990,102990
59,TTWK000564329,2022-06-14 09:55:37,2022-06-14 09:56:28,TRUE,0.8493833333,1,102990,102990
60,TTWK000564330,2022-06-14 09:56:40,2022-06-14 09:57:24,TRUE,0.7304666667,1,102990,102990
61,TTWK000564321,2022-06-14 09:57:39,2022-06-14 09:58:20,TRUE,0.6799666667,1,102990,102990
62,TTWK000567570,2022-06-14 09:58:23,2022-06-14 09:59:41,TRUE,1.301283333,1,43967,43967
63,TTWK000564342,2022-06-14 09:58:44,2022-06-14 09:59:16,TRUE,0.5396,1,102990,102990
64,TTWK000567571,2022-06-14 09:59:34,2022-06-14 10:01:21,TRUE,1.785883333,1,102990,102990
65,TTWK000567572,2022-06-14 10:01:36,2022-06-14 10:03:36,TRUE,1.9858,1,102990,102990
66,TTWK000539829,2022-06-14 10:02:26,2022-06-14 10:03:36,TRUE,1.171016667,1,47353,47353
67,TTWK000547803,2022-06-14 10:02:38,2022-06-14 10:05:35,TRUE,2.95455,1,43967,43967
69,TTWK000567574,2022-06-14 10:04:20,2022-06-14 10:05:38,TRUE,1.29525,1,47353,47353
71,TTWK000539828,2022-06-14 10:05:51,2022-06-14 10:07:16,TRUE,1.413533333,1,43967,43967
72,TTWK000564331,2022-06-14 10:05:52,2022-06-14 10:07:06,TRUE,1.234,1,47353,47353
73,TTWK000547804,2022-06-14 10:05:55,2022-06-14 10:15:18,TRUE,9.38095,1,102990,102990
74,TTWK000564332,2022-06-14 10:07:19,2022-06-14 10:09:09,TRUE,1.833933333,1,47353,47353
75,TTWK000547805,2022-06-14 10:09:29,2022-06-14 10:13:15,TRUE,3.765933333,1,47353,47353
76,TTWK000567584,2022-06-14 10:11:02,2022-06-14 10:13:54,TRUE,2.872333333,1,43967,43967
77,TTWK000567583,2022-06-14 10:14:07,2022-06-14 10:14:48,TRUE,0.6686666667,1,43967,43967
78,TTWK000567582,2022-06-14 10:15:01,2022-06-14 10:16:49,TRUE,1.804583333,1,43967,43967
79,TTWK000567580,2022-06-14 10:15:30,2022-06-14 10:17:02,TRUE,1.5242,1,102990,102990
