,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000553718,2022/5/6 8:06:57,2022/5/6 8:10:17,TRUE,3.331283333,1,118427,118427
1,TTWK000553720,2022/5/6 8:07:14,2022/5/6 8:10:25,TRUE,3.181366667,1,118427,118427
2,TTWK000536742,2022/5/6 8:10:43,2022/5/6 8:12:18,TRUE,1.574666667,1,118427,118427
3,TTWK000553738,2022/5/6 8:10:52,2022/5/6 8:12:08,TRUE,1.277616667,1,118427,118427
4,TTWK000553736,2022/5/6 8:12:27,2022/5/6 8:17:45,TRUE,5.3109,1,118427,118427
5,TTWK000532240,2022/5/6 8:18:17,2022/5/6 8:20:01,TRUE,1.73045,1,118427,118427
6,TTWK000532241,2022/5/6 8:20:13,2022/5/6 8:21:36,TRUE,1.3746,1,118427,118427
7,TTWK000532242,2022/5/6 8:21:45,2022/5/6 8:22:15,TRUE,0.4958,1,118427,118427
8,TTWK000532243,2022/5/6 8:22:28,2022/5/6 8:22:53,TRUE,0.4275333333,1,118427,118427
9,TTWK000532244,2022/5/6 8:23:03,2022/5/6 8:24:24,TRUE,1.340133333,1,118427,118427
10,TTWK000532246,2022/5/6 8:24:34,2022/5/6 8:25:00,TRUE,0.439,1,118427,118427
11,TTWK000532245,2022/5/6 8:25:12,2022/5/6 8:25:48,TRUE,0.6007833333,1,118427,118427
12,TTWK000499427,2022/5/6 8:25:34,2022/5/6 8:28:28,TRUE,2.913266667,1,122113,122113
13,TTWK000553737,2022/5/6 8:25:54,2022/5/6 8:26:41,TRUE,0.7936,1,103001,103001
14,TTWK000532247,2022/5/6 8:25:57,2022/5/6 8:26:56,TRUE,0.99525,1,118427,118427
15,TTWK000553716,2022/5/6 8:27:07,2022/5/6 8:27:53,TRUE,0.75385,1,103001,103001
16,TTWK000536687,2022/5/6 8:27:17,2022/5/6 8:28:28,TRUE,1.181883333,1,118427,118427
17,TTWK000553715,2022/5/6 8:28:09,2022/5/6 8:28:33,TRUE,0.4021666667,1,103001,103001
18,TTWK000499431,2022/5/6 8:28:44,2022/5/6 8:29:22,TRUE,0.6342,1,122113,122113
19,TTWK000536688,2022/5/6 8:28:48,2022/5/6 8:29:44,TRUE,0.9300833333,1,118427,118427
20,TTWK000553714,2022/5/6 8:28:55,2022/5/6 8:29:21,TRUE,0.43745,1,103001,103001
21,TTWK000553717,2022/5/6 8:29:32,2022/5/6 8:30:16,TRUE,0.7365,1,103001,103001
22,TTWK000499430,2022/5/6 8:29:34,2022/5/6 8:29:45,TRUE,0.17625,1,122113,122113
23,TTWK000536767,2022/5/6 8:29:57,2022/5/6 8:31:13,TRUE,1.261183333,1,118427,118427
24,TTWK000536720,2022/5/6 8:30:32,2022/5/6 8:31:17,TRUE,0.7513666667,1,103001,103001
25,TTWK000536769,2022/5/6 8:31:27,2022/5/6 8:32:33,TRUE,1.087733333,1,118427,118427
26,TTWK000553750,2022/5/6 8:31:29,2022/5/6 8:32:57,TRUE,1.464666667,1,103001,103001
27,TTWK000536770,2022/5/6 8:32:48,2022/5/6 8:34:09,TRUE,1.342116667,1,118427,118427
28,TTWK000536768,2022/5/6 8:33:08,2022/5/6 8:34:26,TRUE,1.299983333,1,103001,103001
29,TTWK000536771,2022/5/6 8:34:20,2022/5/6 8:38:28,TRUE,4.135533333,1,118427,118427
30,TTWK000553760,2022/5/6 8:34:28,2022/5/6 8:38:36,TRUE,4.136316667,1,118427,118427
31,TTWK000553775,2022/5/6 8:34:36,2022/5/6 8:38:47,TRUE,4.188683333,1,118427,118427
32,TTWK000513706,2022/5/6 8:35:51,2022/5/6 8:40:35,TRUE,4.738033333,1,103001,103001
33,TTWK000499429,2022/5/6 8:38:16,2022/5/6 8:38:28,TRUE,0.2011333333,1,122113,122113
34,TTWK000536774,2022/5/6 8:39:35,2022/5/6 8:40:11,TRUE,0.5965833333,1,118427,118427
35,TTWK000553801,2022/5/6 8:39:47,2022/5/6 8:41:28,TRUE,1.674633333,1,118427,118427
36,TTWK000553759,2022/5/6 8:39:57,2022/5/6 8:41:37,TRUE,1.660316667,1,118427,118427
37,TTWK000532239,2022/5/6 8:40:56,2022/5/6 8:45:14,TRUE,4.303166667,1,103001,103001
38,TTWK000536772,2022/5/6 8:41:46,2022/5/6 8:43:27,TRUE,1.684366667,1,118427,118427
39,TTWK000536773,2022/5/6 8:41:56,2022/5/6 8:43:12,TRUE,1.254233333,1,118427,118427
40,TTWK000553762,2022/5/6 8:44:50,2022/5/6 8:45:00,TRUE,0.15925,1,118427,118427
41,TTWK000536775,2022/5/6 8:45:13,2022/5/6 8:45:52,TRUE,0.6449166667,1,118427,118427
