,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000499510,2022/5/13 8:54:21,2022/5/13 9:04:14,TRUE,9.883266667,1,122113,122113
1,TTWK000499509,2022/5/13 9:05:05,2022/5/13 9:12:15,TRUE,7.158316667,1,122113,122113
2,TTWK000558276,2022/5/13 9:07:51,2022/5/13 9:08:42,TRUE,0.8438,1,79217,79217
3,TTWK000541714,2022/5/13 9:08:58,2022/5/13 9:09:54,TRUE,0.9433166667,1,79217,79217
4,TTWK000558278,2022/5/13 9:10:07,2022/5/13 9:10:27,TRUE,0.3391333333,1,79217,79217
5,TTWK000558275,2022/5/13 9:11:02,2022/5/13 9:11:48,TRUE,0.7591833333,1,79217,79217
6,TTWK000541713,2022/5/13 9:12:01,2022/5/13 9:12:24,TRUE,0.3758166667,1,79217,79217
7,TTWK000541715,2022/5/13 9:12:41,2022/5/13 9:13:15,TRUE,0.5736333333,1,79217,79217
8,TTWK000499512,2022/5/13 9:12:42,2022/5/13 9:31:05,TRUE,18.37368333,1,122113,122113
9,TTWK000558277,2022/5/13 9:13:29,2022/5/13 9:14:13,TRUE,0.7316,1,79217,79217
10,TTWK000514039,2022/5/13 9:15:30,2022/5/13 9:16:37,TRUE,1.114533333,1,79217,79217
11,TTWK000558325,2022/5/13 9:16:50,2022/5/13 9:17:38,TRUE,0.8032666667,1,79217,79217
12,TTWK000535897,2022/5/13 9:16:57,2022/5/13 10:20:30,TRUE,63.5462,1,42532,42532
13,TTWK000558337,2022/5/13 9:18:30,2022/5/13 9:19:19,TRUE,0.82035,1,79217,79217
14,TTWK000558265,2022/5/13 9:19:43,2022/5/13 9:22:06,TRUE,2.388733333,1,79217,79217
15,TTWK000541708,2022/5/13 9:23:01,2022/5/13 9:23:55,TRUE,0.8931833333,1,79217,79217
16,TTWK000558264,2022/5/13 9:24:58,2022/5/13 9:26:03,TRUE,1.075083333,1,79217,79217
17,TTWK000541709,2022/5/13 9:26:32,2022/5/13 9:27:20,TRUE,0.7937333333,1,79217,79217
18,TTWK000558263,2022/5/13 9:28:01,2022/5/13 9:28:25,TRUE,0.4105166667,1,79217,79217
