,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000499412,2022/5/10 8:10:32,2022/5/10 8:11:40,TRUE,1.13795,1,102990,102990
1,TTWK000513815,2022/5/10 8:12:06,2022/5/10 8:18:06,TRUE,6.005883333,1,102990,102990
2,TTWK000535595,2022/5/10 9:26:01,2022/5/10 9:48:09,TRUE,22.14431667,1,51999,51999
3,TTWK000535594,2022/5/10 9:46:50,2022/5/10 9:55:45,TRUE,8.91895,1,42475,42475
4,TTWK000513844,2022/5/10 9:57:51,2022/5/10 10:10:30,TRUE,12.64521667,1,42475,42475
5,TTWK000535597,2022/5/10 10:28:29,2022/5/10 10:54:19,TRUE,25.83103333,2,51999,51999
6,TTWK000535601,2022/5/10 10:45:52,2022/5/10 10:52:02,TRUE,6.15765,1,42475,42475
7,TTWK000554381,2022/5/10 10:54:09,2022/5/10 10:54:53,TRUE,0.747,1,42475,42475
8,TTWK000535597,2022/5/10 11:01:49,2022/5/10 11:44:56,TRUE,43.11418333,2,43967,43967
9,TTWK000554378,2022/5/10 11:05:47,2022/5/10 11:06:58,TRUE,1.186733333,1,102956,102956
10,TTWK000554377,2022/5/10 11:07:28,,尚未完成,,1,102956,102956
11,TTWK000554376,2022/5/10 11:08:48,2022/5/10 11:08:32,TRUE,-0.27585,1,102956,102956
12,TTWK000535593,2022/5/10 11:10:37,2022/5/10 11:15:21,TRUE,4.7348,1,42516,42516
13,TTWK000554384,2022/5/10 11:11:50,2022/5/10 11:13:48,TRUE,1.9746,1,102956,102956
14,TTWK000537229,2022/5/10 11:15:00,2022/5/10 11:16:14,TRUE,1.242433333,1,102956,102956
15,TTWK000513843,2022/5/10 11:15:44,2022/5/10 11:17:13,TRUE,1.478383333,1,42516,42516
16,TTWK000537233,2022/5/10 11:16:41,2022/5/10 11:17:43,TRUE,1.034633333,1,102956,102956
17,TTWK000554391,2022/5/10 11:18:14,2022/5/10 11:21:44,TRUE,3.4916,1,102956,102956
18,TTWK000535596,2022/5/10 11:18:16,2022/5/10 11:41:36,TRUE,23.32926667,1,42471,42471
19,TTWK000513846,2022/5/10 11:18:40,2022/5/10 11:29:11,TRUE,10.51286667,1,42516,42516
20,TTWK000554389,2022/5/10 11:22:29,2022/5/10 11:23:50,TRUE,1.35895,1,102956,102956
21,TTWK000554390,2022/5/10 11:24:35,2022/5/10 11:27:36,TRUE,3.008983333,1,102956,102956
22,TTWK000537232,2022/5/10 11:27:48,2022/5/10 11:28:29,TRUE,0.6760833333,1,102956,102956
23,TTWK000554387,2022/5/10 11:28:56,2022/5/10 11:29:17,TRUE,0.3476666667,1,102956,102956
24,TTWK000537228,2022/5/10 11:28:59,2022/5/10 11:30:56,TRUE,1.93585,1,42516,42516
25,TTWK000554386,2022/5/10 11:29:28,2022/5/10 11:30:11,TRUE,0.7121333333,1,102956,102956
26,TTWK000554385,2022/5/10 11:30:23,2022/5/10 11:30:46,TRUE,0.3841333333,1,102956,102956
27,TTWK000554388,2022/5/10 11:31:00,,尚未完成,,1,102956,102956
28,TTWK000535598,2022/5/10 11:31:06,2022/5/10 11:50:21,TRUE,19.25613333,1,42516,42516
29,TTWK000554394,2022/5/10 11:31:07,2022/5/10 11:32:56,TRUE,1.827133333,1,118382,118382
30,TTWK000537237,2022/5/10 11:33:15,2022/5/10 11:34:05,TRUE,0.8348333333,1,118382,118382
31,TTWK000554395,2022/5/10 11:34:15,2022/5/10 11:36:40,TRUE,2.41715,1,118382,118382
32,TTWK000513850,2022/5/10 11:35:44,2022/5/10 11:37:30,TRUE,1.757166667,1,102956,102956
33,TTWK000537236,2022/5/10 11:36:52,2022/5/10 11:37:49,TRUE,0.9474,1,118382,118382
34,TTWK000537234,2022/5/10 11:38:05,2022/5/10 11:38:50,TRUE,0.7413666667,1,118382,118382
35,TTWK000537239,2022/5/10 11:38:09,,尚未完成,,1,102956,102956
36,TTWK000554392,2022/5/10 11:39:02,2022/5/10 11:39:48,TRUE,0.7531,1,118382,118382
37,INTWK0002205050888,2022/5/10 11:39:17,,尚未完成,,1,102956,102956
38,TTWK000554393,2022/5/10 11:40:05,2022/5/10 11:40:47,TRUE,0.6887333333,1,118382,118382
39,TTWK000537235,2022/5/10 11:40:57,2022/5/10 11:41:53,TRUE,0.93005,1,118382,118382
40,TTWK000537240,2022/5/10 11:41:54,2022/5/10 11:43:47,TRUE,1.898166667,1,102956,102956
41,TTWK000554402,2022/5/10 11:42:10,2022/5/10 11:42:58,TRUE,0.81385,1,118382,118382
42,TTWK000537244,2022/5/10 11:43:36,2022/5/10 11:44:31,TRUE,0.9207833333,1,118382,118382
43,TTWK000554397,2022/5/10 11:44:15,2022/5/10 11:46:05,TRUE,1.836666667,1,102956,102956
44,TTWK000537243,2022/5/10 11:44:48,2022/5/10 11:45:26,TRUE,0.6280333333,1,118382,118382
45,TTWK000554396,2022/5/10 11:45:09,2022/5/10 11:49:26,TRUE,4.289016667,1,42471,42471
46,TTWK000537242,2022/5/10 11:45:42,2022/5/10 11:46:19,TRUE,0.6182166667,1,118382,118382
47,TTWK000513849,2022/5/10 11:46:19,2022/5/10 11:49:36,TRUE,3.278766667,1,102956,102956
48,TTWK000513853,2022/5/10 11:46:56,2022/5/10 11:47:05,TRUE,0.1517333333,1,118382,118382
