,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000522831,2022/4/21 8:54:59,2022/4/21 8:56:25,TRUE,1.418116667,1,42532,42532
1,TTWK000538004,2022/4/21 8:56:51,2022/4/21 8:58:11,TRUE,1.328383333,1,42532,42532
2,TTWK000444747,2022/4/21 8:58:21,2022/4/21 8:59:41,TRUE,1.340916667,1,42532,42532
3,TTWK000444748,2022/4/21 8:59:56,2022/4/21 9:03:39,TRUE,3.71895,1,42532,42532
4,TTWK000444746,2022/4/21 9:03:56,2022/4/21 9:05:06,TRUE,1.1668,1,42532,42532
5,TTWK000538010,2022/4/21 9:06:56,2022/4/21 9:08:41,TRUE,1.761066667,1,42532,42532
6,TTWK000444750,2022/4/21 9:08:29,2022/4/21 9:16:52,TRUE,8.38085,1,102948,102948
7,TTWK000519068,2022/4/21 9:09:16,2022/4/21 9:12:57,TRUE,3.68595,1,42532,42532
8,TTWK000522835,2022/4/21 9:09:25,2022/4/21 9:14:02,TRUE,4.62925,1,42533,42533
9,TTWK000519067,2022/4/21 9:13:07,2022/4/21 9:17:25,TRUE,4.294616667,1,42532,42532
10,TTWK000538011,2022/4/21 9:14:18,2022/4/21 9:15:48,TRUE,1.495333333,1,42533,42533
11,TTWK000538012,2022/4/21 9:16:02,2022/4/21 9:17:44,TRUE,1.699716667,1,42533,42533
12,TTWK000444751,2022/4/21 9:17:37,2022/4/21 9:19:10,TRUE,1.540783333,1,42532,42532
13,TTWK000522833,2022/4/21 9:17:58,2022/4/21 9:20:29,TRUE,2.514566667,1,102948,102948
14,TTWK000522834,2022/4/21 9:18:11,2022/4/21 9:22:53,TRUE,4.689933333,1,42533,42533
15,TTWK000538006,2022/4/21 9:19:21,2022/4/21 9:20:48,TRUE,1.43615,1,42532,42532
16,TTWK000538009,2022/4/21 9:19:31,2022/4/21 9:20:57,TRUE,1.435233333,1,42532,42532
17,TTWK000522841,2022/4/21 9:20:59,2022/4/21 9:23:35,TRUE,2.591783333,1,102948,102948
18,TTWK000538008,2022/4/21 9:21:11,2022/4/21 9:21:46,TRUE,0.5858,1,42532,42532
19,TTWK000444749,2022/4/21 9:22:09,2022/4/21 9:23:05,TRUE,0.9267166667,1,42532,42532
20,TTWK000522837,2022/4/21 9:23:22,2022/4/21 9:25:08,TRUE,1.7659,1,42532,42532
21,TTWK000522844,2022/4/21 9:23:26,2022/4/21 9:25:11,TRUE,1.75525,1,42533,42533
22,TTWK000444752,2022/4/21 9:23:49,2022/4/21 9:25:14,TRUE,1.4076,1,102948,102948
23,TTWK000538005,2022/4/21 9:25:21,2022/4/21 9:26:25,TRUE,1.06785,1,42532,42532
24,TTWK000444754,2022/4/21 9:25:23,2022/4/21 9:26:38,TRUE,1.247283333,1,42533,42533
25,TTWK000444753,2022/4/21 9:25:28,2022/4/21 9:27:09,TRUE,1.683733333,1,102948,102948
26,TTWK000444755,2022/4/21 9:26:52,2022/4/21 9:34:58,TRUE,8.096333333,1,42533,42533
27,TTWK000522843,2022/4/21 9:27:47,2022/4/21 9:27:58,TRUE,0.1900666667,1,42532,42532
