,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000519861,2022/3/14 9:10:43,2022/3/14 9:22:31,TRUE,11.79876667,1,51999,51999
1,TTWK000526421,2022/3/14 9:21:02,2022/3/14 9:41:04,TRUE,20.02258333,1,42516,42516
2,TTWK000519862,2022/3/14 9:21:15,2022/3/14 9:40:49,TRUE,19.56126667,1,42516,42516
3,TTWK000519864,2022/3/14 9:24:10,2022/3/14 9:25:32,TRUE,1.366816667,1,51999,51999
4,TTWK000519865,2022/3/14 9:25:59,2022/3/14 9:27:58,TRUE,1.9864,1,51999,51999
5,TTWK000519866,2022/3/14 9:28:37,2022/3/14 9:29:54,TRUE,1.2906,1,51999,51999
6,TTWK000470517,2022/3/14 9:30:30,2022/3/14 9:33:06,TRUE,2.59725,1,51999,51999
7,TTWK000519867,2022/3/14 9:33:39,2022/3/14 9:35:24,TRUE,1.756783333,1,51999,51999
8,TTWK000470522,2022/3/14 9:36:00,2022/3/14 9:37:45,TRUE,1.745216667,1,51999,51999
9,TTWK000519876,2022/3/14 9:39:13,2022/3/14 9:42:39,TRUE,3.44065,1,51999,51999
10,TTWK000470523,2022/3/14 9:42:34,2022/3/14 9:54:27,TRUE,11.88295,1,42516,42516
11,TTWK000526427,2022/3/14 9:42:52,2022/3/14 9:54:06,TRUE,11.23123333,1,42516,42516
12,TTWK000526425,2022/3/14 9:43:02,2022/3/14 9:54:17,TRUE,11.2545,1,42516,42516
13,TTWK000470528,2022/3/14 9:43:12,2022/3/14 9:44:39,TRUE,1.4438,1,51999,51999
14,TTWK000519869,2022/3/14 9:45:13,2022/3/14 9:47:18,TRUE,2.0813,1,51999,51999
15,TTWK000526428,2022/3/14 9:48:48,,尚未完成,,1,51999,51999
16,TTWK000526430,2022/3/14 9:52:08,2022/3/14 9:53:17,TRUE,1.152583333,1,51999,51999
17,TTWK000526429,2022/3/14 9:53:58,2022/3/14 9:55:29,TRUE,1.515233333,1,51999,51999
18,TTWK000519870,2022/3/14 9:55:40,2022/3/14 10:03:45,TRUE,8.085083333,1,42516,42516
19,TTWK000470524,2022/3/14 9:56:08,2022/3/14 9:56:52,TRUE,0.7300666667,1,51999,51999
20,TTWK000470530,2022/3/14 9:57:27,2022/3/14 10:00:55,TRUE,3.45605,1,51999,51999
21,TTWK000526431,2022/3/14 10:01:34,2022/3/14 10:02:43,TRUE,1.162,1,51999,51999
22,TTWK000526437,2022/3/14 10:03:33,2022/3/14 10:04:54,TRUE,1.352183333,1,51999,51999
23,TTWK000526434,2022/3/14 10:04:25,2022/3/14 10:09:58,TRUE,5.5536,1,42516,42516
24,TTWK000470526,2022/3/14 10:05:27,2022/3/14 10:07:57,TRUE,2.504633333,1,51999,51999
25,TTWK000519884,2022/3/14 10:09:59,2022/3/14 10:29:11,TRUE,19.19735,1,51999,51999
26,INTWK0002203070377,2022/3/14 10:10:26,,尚未完成,,1,42516,42516
27,TTWK000526436,2022/3/14 10:10:37,2022/3/14 10:18:34,TRUE,7.944566667,1,42516,42516
28,TTWK000470529,2022/3/14 10:10:47,2022/3/14 10:19:03,TRUE,8.271766667,1,42516,42516
29,TTWK000519872,2022/3/14 10:20:38,2022/3/14 10:32:02,TRUE,11.39565,1,42516,42516
30,TTWK000526438,2022/3/14 10:31:53,2022/3/14 10:32:58,TRUE,1.077483333,1,51999,51999
31,TTWK000519879,2022/3/14 10:33:47,2022/3/14 10:38:28,TRUE,4.693316667,1,42516,42516
32,TTWK000526433,2022/3/14 10:33:59,2022/3/14 10:38:49,TRUE,4.828516667,1,42516,42516
33,TTWK000519874,2022/3/14 10:34:02,2022/3/14 10:34:59,TRUE,0.9476833333,1,51999,51999
34,TTWK000526439,2022/3/14 10:34:16,2022/3/14 10:38:38,TRUE,4.369433333,1,42516,42516
35,TTWK000526440,2022/3/14 10:35:31,2022/3/14 10:36:14,TRUE,0.7083,1,51999,51999
36,TTWK000526441,2022/3/14 10:37:47,2022/3/14 10:40:04,TRUE,2.2904,1,51999,51999
37,TTWK000470535,2022/3/14 10:39:47,2022/3/14 10:51:45,TRUE,11.9666,1,42516,42516
38,TTWK000470536,2022/3/14 10:40:06,2022/3/14 10:51:57,TRUE,11.84353333,1,42516,42516
39,TTWK000519875,2022/3/14 10:40:52,2022/3/14 10:42:20,TRUE,1.457483333,1,51999,51999
40,TTWK000526442,2022/3/14 10:42:56,2022/3/14 10:43:46,TRUE,0.8249,1,51999,51999
41,TTWK000526443,2022/3/14 10:44:16,2022/3/14 10:46:27,TRUE,2.179216667,1,51999,51999
42,TTWK000470532,2022/3/14 10:47:24,2022/3/14 10:48:31,TRUE,1.1113,1,51999,51999
43,TTWK000519878,2022/3/14 10:49:18,2022/3/14 10:58:21,TRUE,9.043316667,1,51999,51999
44,TTWK000526448,2022/3/14 10:59:03,2022/3/14 11:02:20,TRUE,3.280983333,1,42516,42516
45,TTWK000470538,2022/3/14 10:59:14,2022/3/14 11:02:35,TRUE,3.354033333,1,42516,42516
46,TTWK000470537,2022/3/14 11:02:56,2022/3/14 11:04:37,TRUE,1.678283333,1,42516,42516
47,TTWK000526447,2022/3/14 11:03:07,2022/3/14 11:04:52,TRUE,1.751266667,1,42516,42516
48,TTWK000470539,2022/3/14 11:05:38,2022/3/14 11:12:57,TRUE,7.308733333,1,42516,42516
49,TTWK000519880,2022/3/14 11:05:58,2022/3/14 11:13:10,TRUE,7.2058,1,42516,42516
50,TTWK000519881,2022/3/14 11:13:48,2022/3/14 11:16:36,TRUE,2.8024,1,42516,42516
51,TTWK000470540,2022/3/14 11:13:57,2022/3/14 11:16:47,TRUE,2.8311,1,42516,42516
52,TTWK000470541,2022/3/14 11:17:00,2022/3/14 11:23:04,TRUE,6.075966667,1,42516,42516
53,TTWK000526451,2022/3/14 11:23:35,2022/3/14 11:28:26,TRUE,4.8458,1,42516,42516
54,TTWK000526472,2022/3/14 11:23:45,2022/3/14 11:28:11,TRUE,4.4354,1,42516,42516
55,TTWK000526452,2022/3/14 11:23:56,2022/3/14 11:28:00,TRUE,4.0651,1,42516,42516
56,TTWK000526449,2022/3/14 11:28:55,2022/3/14 11:32:52,TRUE,3.941916667,1,42516,42516
57,TTWK000526450,2022/3/14 11:29:06,2022/3/14 11:32:40,TRUE,3.55665,1,42516,42516
58,TTWK000526479,2022/3/14 11:33:20,2022/3/14 11:39:17,TRUE,5.935116667,1,42516,42516
59,TTWK000526478,2022/3/14 11:33:30,2022/3/14 11:39:05,TRUE,5.5733,1,42516,42516
60,TTWK000526477,2022/3/14 11:33:41,2022/3/14 11:38:51,TRUE,5.181766667,1,42516,42516
61,TTWK000526476,2022/3/14 11:33:50,2022/3/14 11:38:41,TRUE,4.848316667,1,42516,42516
62,TTWK000526473,2022/3/14 11:40:06,2022/3/14 11:42:39,TRUE,2.544566667,1,42516,42516
63,TTWK000526474,2022/3/14 11:40:16,2022/3/14 11:42:48,TRUE,2.531366667,1,42516,42516
64,TTWK000526475,2022/3/14 11:40:25,2022/3/14 11:42:57,TRUE,2.5358,1,42516,42516
65,TTWK000519885,2022/3/14 11:43:28,2022/3/14 11:52:13,TRUE,8.747466667,1,42516,42516
66,TTWK000519886,2022/3/14 11:43:40,2022/3/14 11:52:02,TRUE,8.37835,1,42516,42516
67,TTWK000470542,2022/3/14 11:52:44,2022/3/14 11:57:26,TRUE,4.704783333,1,42516,42516
68,TTWK000526481,2022/3/14 11:52:56,2022/3/14 11:57:14,TRUE,4.309216667,1,42516,42516
69,TTWK000470543,2022/3/14 11:53:06,2022/3/14 11:57:05,TRUE,3.9869,1,42516,42516
70,TTWK000470534,2022/3/14 12:02:09,2022/3/14 12:04:09,TRUE,1.996666667,1,51999,51999
71,TTWK000526487,2022/3/14 12:04:28,2022/3/14 12:04:52,TRUE,0.4012333333,1,79576,79576
72,TTWK000470533,2022/3/14 12:04:57,2022/3/14 12:06:54,TRUE,1.94905,1,51999,51999
73,TTWK000526485,2022/3/14 12:05:27,2022/3/14 12:06:22,TRUE,0.9296166667,1,79576,79576
74,TTWK000519891,2022/3/14 12:06:33,2022/3/14 12:07:50,TRUE,1.284583333,1,79576,79576
75,TTWK000526445,2022/3/14 12:07:31,2022/3/14 12:08:05,TRUE,0.5541,1,51999,51999
76,TTWK000526484,2022/3/14 12:08:07,2022/3/14 12:09:00,TRUE,0.8693666667,1,79576,79576
77,TTWK000526446,2022/3/14 12:08:35,2022/3/14 12:09:15,TRUE,0.6558333333,1,51999,51999
78,TTWK000526488,2022/3/14 12:09:14,2022/3/14 12:10:07,TRUE,0.8890333333,1,79576,79576
79,TTWK000526489,2022/3/14 12:10:36,2022/3/14 12:12:39,TRUE,2.049833333,1,79576,79576
80,TTWK000519899,2022/3/14 12:10:57,2022/3/14 12:12:27,TRUE,1.51215,1,51999,51999
81,TTWK000519900,2022/3/14 12:12:49,2022/3/14 12:13:38,TRUE,0.8147,1,51999,51999
82,TTWK000526490,2022/3/14 12:12:49,2022/3/14 12:16:08,TRUE,3.317283333,1,79576,79576
83,TTWK000470553,2022/3/14 12:14:50,2022/3/14 12:18:29,TRUE,3.638883333,1,51999,51999
84,TTWK000526486,2022/3/14 12:16:35,2022/3/14 12:19:15,TRUE,2.6729,1,79576,79576
85,TTWK000470552,2022/3/14 12:18:55,2022/3/14 12:20:50,TRUE,1.910416667,1,51999,51999
86,TTWK000470548,2022/3/14 12:19:35,2022/3/14 12:20:11,TRUE,0.6098833333,1,79576,79576
87,TTWK000519892,2022/3/14 12:20:24,2022/3/14 12:21:41,TRUE,1.281833333,1,79576,79576
88,TTWK000519903,2022/3/14 12:21:17,2022/3/14 12:25:04,TRUE,3.785716667,1,51999,51999
89,TTWK000519893,2022/3/14 12:21:50,2022/3/14 12:28:40,TRUE,6.82485,1,79576,79576
90,TTWK000519901,2022/3/14 12:25:31,2022/3/14 12:29:35,TRUE,4.078916667,1,51999,51999
91,TTWK000526491,2022/3/14 12:29:02,2022/3/14 12:30:07,TRUE,1.073583333,1,79576,79576
92,TTWK000519902,2022/3/14 12:30:05,2022/3/14 12:31:04,TRUE,0.9752166667,1,51999,51999
93,TTWK000526492,2022/3/14 12:30:16,2022/3/14 12:33:54,TRUE,3.644583333,1,79576,79576
94,TTWK000470554,2022/3/14 12:31:41,2022/3/14 12:33:14,TRUE,1.539983333,1,51999,51999
95,TTWK000519904,2022/3/14 12:34:07,2022/3/14 12:38:47,TRUE,4.67585,1,51999,51999
96,TTWK000519895,2022/3/14 12:34:12,2022/3/14 12:35:38,TRUE,1.44115,1,79576,79576
97,TTWK000519894,2022/3/14 12:35:57,2022/3/14 12:43:56,TRUE,7.977933333,1,79576,79576
98,TTWK000519877,2022/3/14 12:40:18,2022/3/14 12:42:02,TRUE,1.735133333,1,51999,51999
99,TTWK000526496,2022/3/14 12:44:07,2022/3/14 12:45:15,TRUE,1.123083333,1,79576,79576
100,TTWK000519896,2022/3/14 12:44:12,2022/3/14 12:45:37,TRUE,1.413,1,51999,51999
101,TTWK000526495,2022/3/14 12:45:39,2022/3/14 12:46:40,TRUE,1.021866667,1,79576,79576
102,TTWK000526501,2022/3/14 12:46:15,2022/3/14 12:47:17,TRUE,1.021983333,1,51999,51999
103,TTWK000526493,2022/3/14 12:46:56,2022/3/14 12:47:53,TRUE,0.95925,1,79576,79576
104,TTWK000470549,2022/3/14 12:47:58,2022/3/14 12:49:07,TRUE,1.148633333,1,51999,51999
105,TTWK000526494,2022/3/14 12:48:03,2022/3/14 12:48:40,TRUE,0.62045,1,79576,79576
106,TTWK000526497,2022/3/14 12:49:04,2022/3/14 12:50:06,TRUE,1.036266667,1,79576,79576
107,TTWK000526505,2022/3/14 12:50:12,2022/3/14 12:53:12,TRUE,3.003366667,1,51999,51999
108,TTWK000526498,2022/3/14 12:50:26,2022/3/14 12:51:39,TRUE,1.220783333,1,79576,79576
109,TTWK000526499,2022/3/14 12:52:20,2022/3/14 12:53:11,TRUE,0.8533833333,1,79576,79576
110,TTWK000526500,2022/3/14 12:54:06,2022/3/14 12:58:08,TRUE,4.031033333,1,51999,51999
111,TTWK000526504,2022/3/14 12:54:15,2022/3/14 12:55:20,TRUE,1.075266667,1,79576,79576
112,TTWK000470551,2022/3/14 12:55:34,2022/3/14 12:57:13,TRUE,1.6503,1,79576,79576
113,TTWK000519905,2022/3/14 13:01:00,2022/3/14 13:05:59,TRUE,4.986866667,1,79576,79576
114,TTWK000526444,2022/3/14 13:01:51,2022/3/14 13:03:19,TRUE,1.463883333,1,51999,51999
115,TTWK000526503,2022/3/14 13:03:36,2022/3/14 13:10:05,TRUE,6.4939,1,42516,42516
116,TTWK000519898,2022/3/14 13:03:54,2022/3/14 13:10:15,TRUE,6.348166667,1,42516,42516
117,TTWK000526482,2022/3/14 13:06:16,2022/3/14 13:07:19,TRUE,1.0586,1,51999,51999
118,TTWK000519907,2022/3/14 13:06:16,2022/3/14 13:08:06,TRUE,1.827216667,1,79576,79576
119,TTWK000470545,2022/3/14 13:07:38,2022/3/14 13:10:14,TRUE,2.606766667,1,51999,51999
120,TTWK000470556,2022/3/14 13:08:26,2022/3/14 13:09:04,TRUE,0.6332166667,1,79576,79576
121,TTWK000519908,2022/3/14 13:09:14,2022/3/14 13:21:50,TRUE,12.60218333,1,79576,79576
122,TTWK000470544,2022/3/14 13:11:56,2022/3/14 13:31:05,TRUE,19.15333333,1,42516,42516
