,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000522422,2022/4/19 8:50:47,2022/4/19 8:51:10,TRUE,0.3806166667,1,42525,42525
1,TTWK000522420,2022/4/19 8:51:30,2022/4/19 8:51:59,TRUE,0.4866,1,42525,42525
2,TTWK000522421,2022/4/19 8:52:18,2022/4/19 8:52:39,TRUE,0.3483333333,1,42525,42525
3,TTWK000537730,2022/4/19 8:52:50,2022/4/19 8:54:45,TRUE,1.913133333,1,42525,42525
4,TTWK000537733,2022/4/19 8:54:58,2022/4/19 8:55:23,TRUE,0.4130166667,1,42525,42525
5,TTWK000537732,2022/4/19 8:55:33,2022/4/19 8:55:56,TRUE,0.3875333333,1,42525,42525
6,TTWK000537731,2022/4/19 8:56:07,2022/4/19 8:58:16,TRUE,2.144283333,1,42525,42525
7,TTWK000537734,2022/4/19 8:58:35,2022/4/19 8:59:40,TRUE,1.073916667,1,42525,42525
8,TTWK000537735,2022/4/19 9:00:05,2022/4/19 9:01:44,TRUE,1.6556,1,42525,42525
9,TTWK000537736,2022/4/19 9:10:16,2022/4/19 9:10:55,TRUE,0.6605166667,1,42525,42525
10,TTWK000522423,2022/4/19 9:11:07,2022/4/19 9:11:49,TRUE,0.7139166667,1,42525,42525
11,TTWK000537737,2022/4/19 9:12:04,2022/4/19 9:13:20,TRUE,1.261083333,1,42525,42525
12,TTWK000522424,2022/4/19 9:13:32,2022/4/19 9:17:58,TRUE,4.433416667,1,42525,42525
13,TTWK000522428,2022/4/19 9:19:31,2022/4/19 9:20:25,TRUE,0.90425,1,42525,42525
14,TTWK000522427,2022/4/19 9:20:34,2022/4/19 9:23:06,TRUE,2.5296,1,42525,42525
15,TTWK000522426,2022/4/19 9:23:16,2022/4/19 9:24:16,TRUE,0.9942166667,1,42525,42525
16,TTWK000522425,2022/4/19 9:24:28,2022/4/19 9:25:06,TRUE,0.6373,1,42525,42525
17,TTWK000522429,2022/4/19 9:25:24,2022/4/19 9:27:02,TRUE,1.620666667,1,42525,42525
18,TTWK000522430,2022/4/19 9:27:28,2022/4/19 9:28:13,TRUE,0.7467,1,42525,42525
19,TTWK000537738,2022/4/19 9:35:34,2022/4/19 9:37:44,TRUE,2.161016667,1,47353,47353
20,TTWK000522433,2022/4/19 9:38:28,2022/4/19 9:39:49,TRUE,1.34265,1,47353,47353
21,TTWK000522431,2022/4/19 9:40:09,2022/4/19 9:41:16,TRUE,1.12625,1,47353,47353
