,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
2,TTWK000540292,2022-06-23 09:16:47,2022-06-23 09:19:50,TRUE,3.048733333,1,42436,42436
3,TTWK000569043,2022-06-23 09:16:48,2022-06-23 09:18:45,TRUE,1.9529,1,42532,42532
4,TTWK000572690,2022-06-23 09:18:56,2022-06-23 09:20:28,TRUE,1.541333333,1,42532,42532
5,TTWK000572697,2022-06-23 09:20:19,2022-06-23 09:20:32,TRUE,0.2133833333,1,42436,42436
6,TTWK000572694,2022-06-23 09:20:39,2022-06-23 09:21:58,TRUE,1.3055,1,42532,42532
7,TTWK000540294,2022-06-23 09:22:12,2022-06-23 09:26:08,TRUE,3.932416667,1,42532,42532
8,TTWK000572696,2022-06-23 09:22:46,2022-06-23 09:23:04,TRUE,0.3006333333,1,42436,42436
9,TTWK000540293,2022-06-23 09:22:51,2022-06-23 09:25:52,TRUE,3.016833333,1,102990,102990
10,TTWK000572695,2022-06-23 09:24:40,2022-06-23 09:26:00,TRUE,1.322816667,1,42436,42436
11,TTWK000569063,2022-06-23 09:28:42,2022-06-23 09:28:57,TRUE,0.2595833333,1,42436,42436
12,TTWK000569052,2022-06-23 09:29:04,2022-06-23 09:32:41,TRUE,3.614433333,1,102990,102990
13,TTWK000569053,2022-06-23 09:29:09,2022-06-23 09:29:39,TRUE,0.5025333333,1,42436,42436
14,TTWK000569055,2022-06-23 09:29:53,2022-06-23 09:30:05,TRUE,0.19475,1,42436,42436
15,TTWK000569054,2022-06-23 09:30:17,2022-06-23 09:31:04,TRUE,0.7808666667,1,42436,42436
16,TTWK000569051,2022-06-23 09:33:55,2022-06-23 09:35:46,TRUE,1.851883333,1,102990,102990
17,TTWK000569050,2022-06-23 09:35:57,2022-06-23 09:39:01,TRUE,3.064533333,1,102990,102990
18,TTWK000569049,2022-06-23 09:39:15,2022-06-23 09:42:33,TRUE,3.2944,1,102990,102990
19,TTWK000540295,2022-06-23 09:39:32,2022-06-23 09:39:46,TRUE,0.2308166667,1,42436,42436
20,TTWK000569064,2022-06-23 09:40:34,2022-06-23 09:43:59,TRUE,3.41735,1,42436,42436
21,TTWK000540300,2022-06-23 09:42:53,2022-06-23 09:44:20,TRUE,1.458,1,102990,102990
22,TTWK000569065,2022-06-23 09:44:14,2022-06-23 09:44:39,TRUE,0.4254333333,1,42436,42436
23,TTWK000569061,2022-06-23 09:44:31,2022-06-23 09:51:17,TRUE,6.767833333,1,102990,102990
24,TTWK000569070,2022-06-23 09:45:34,2022-06-23 09:45:56,TRUE,0.3591166667,1,42436,42436
25,TTWK000569062,2022-06-23 09:51:32,2022-06-23 09:53:53,TRUE,2.354266667,1,102990,102990
26,TTWK000569068,2022-06-23 09:52:24,2022-06-23 09:52:42,TRUE,0.2961166667,1,42436,42436
27,TTWK000569044,2022-06-23 09:52:56,2022-06-23 09:53:54,TRUE,0.9637833333,1,42436,42436
28,TTWK000548630,2022-06-23 09:53:38,2022-06-23 10:05:07,TRUE,11.4804,1,103001,103001
29,TTWK000569066,2022-06-23 09:54:02,2022-06-23 09:57:17,TRUE,3.248366667,1,102990,102990
30,TTWK000569045,2022-06-23 09:54:05,2022-06-23 09:54:16,TRUE,0.1841,1,42436,42436
31,TTWK000540291,2022-06-23 09:54:56,2022-06-23 09:55:31,TRUE,0.5889666667,1,42436,42436
