,版標流水號,貼標開始,貼標結束,是否結束,花費時間,貼標人數(人),貼標ID,operator
0,TTWK000552310,2022-07-19 09:16:47,2022-07-19 09:31:37,TRUE,14.83888333,1,43967,43967
1,TTWK000552316,2022-07-19 09:30:16,2022-07-19 09:40:26,TRUE,10.1679,1,42507,42507
2,TTWK000552311,2022-07-19 09:31:47,2022-07-19 09:37:44,TRUE,5.947633333,1,43967,43967
3,TTWK000552314,2022-07-19 09:37:54,2022-07-19 09:40:39,TRUE,2.751766667,1,43967,43967
4,TTWK000552315,2022-07-19 09:38:11,2022-07-19 09:40:31,TRUE,2.335633333,1,42526,42526
5,TTWK000586289,2022-07-19 09:40:53,2022-07-19 09:42:17,TRUE,1.398666667,1,43967,43967
6,TTWK000552312,2022-07-19 09:42:29,2022-07-19 09:50:55,TRUE,8.447266667,1,43967,43967
7,TTWK000586290,2022-07-19 09:48:55,2022-07-19 09:52:16,TRUE,3.35225,1,42596,42596
8,TTWK000586286,2022-07-19 09:51:11,2022-07-19 09:53:48,TRUE,2.63125,1,43967,43967
9,TTWK000586294,2022-07-19 09:52:27,2022-07-19 09:52:39,TRUE,0.1912,1,42596,42596
10,TTWK000586291,2022-07-19 09:52:49,2022-07-19 09:53:00,TRUE,0.17855,1,42596,42596
11,TTWK000586292,2022-07-19 09:53:10,2022-07-19 09:54:52,TRUE,1.697533333,1,42596,42596
12,TTWK000586287,2022-07-19 09:54:01,2022-07-19 09:55:17,TRUE,1.265783333,1,43967,43967
13,TTWK000586293,2022-07-19 09:55:04,2022-07-19 09:55:41,TRUE,0.6139,1,42596,42596
14,TTWK000552313,2022-07-19 09:55:30,2022-07-19 10:03:00,TRUE,7.4992,1,43967,43967
15,TTWK000586295,2022-07-19 09:56:09,2022-07-19 09:56:35,TRUE,0.4283,1,42596,42596
16,TTWK000586288,2022-07-19 09:56:53,2022-07-19 09:58:24,TRUE,1.520883333,1,42596,42596
17,TTWK000586296,2022-07-19 09:58:34,2022-07-19 09:59:41,TRUE,1.121783333,1,42596,42596
18,TTWK000586297,2022-07-19 09:59:56,2022-07-19 10:00:46,TRUE,0.8225333333,1,42596,42596
19,TTWK000586298,2022-07-19 10:00:57,2022-07-19 10:01:23,TRUE,0.4380833333,1,42596,42596
20,TTWK000552319,2022-07-19 10:02:02,2022-07-19 10:03:40,TRUE,1.625233333,1,42596,42596
21,TTWK000552320,2022-07-19 10:03:55,2022-07-19 10:08:37,TRUE,4.693716667,1,42596,42596
22,TTWK000586310,2022-07-19 10:04:57,2022-07-19 10:06:57,TRUE,2.011633333,1,43967,43967
23,TTWK000586299,2022-07-19 10:07:11,2022-07-19 10:08:18,TRUE,1.12015,1,43967,43967
24,TTWK000586301,2022-07-19 10:08:51,2022-07-19 10:10:44,TRUE,1.87455,1,43967,43967
25,TTWK000552317,2022-07-19 10:08:59,2022-07-19 10:11:22,TRUE,2.382883333,1,42596,42596
26,TTWK000552318,2022-07-19 10:11:36,2022-07-19 10:13:12,TRUE,1.610566667,1,42596,42596
29,TTWK000586308,2022-07-19 10:13:19,2022-07-19 10:13:51,TRUE,0.5285,1,43967,43967
30,TTWK000552321,2022-07-19 10:13:43,2022-07-19 10:19:10,TRUE,5.456316667,1,42596,42596
31,TTWK000586309,2022-07-19 10:14:13,2022-07-19 10:15:07,TRUE,0.9009666667,1,43967,43967
33,TTWK000586304,2022-07-19 10:18:41,2022-07-19 10:19:10,TRUE,0.4744333333,1,43967,43967
34,TTWK000586300,2022-07-19 10:19:38,2022-07-19 10:21:06,TRUE,1.463683333,1,43967,43967
35,TTWK000586318,2022-07-19 10:19:45,2022-07-19 10:20:37,TRUE,0.8596333333,1,42596,42596
36,TTWK000552326,2022-07-19 10:20:02,2022-07-19 10:23:19,TRUE,3.274933333,1,42526,42526
37,TTWK000586319,2022-07-19 10:20:48,2022-07-19 10:21:32,TRUE,0.7357166667,1,42596,42596
38,TTWK000586316,2022-07-19 10:21:42,2022-07-19 10:23:06,TRUE,1.3936,1,42596,42596
39,TTWK000586312,2022-07-19 10:21:49,2022-07-19 10:24:21,TRUE,2.54665,1,43967,43967
40,TTWK000552324,2022-07-19 10:22:55,2022-07-19 10:25:50,TRUE,2.917233333,1,42532,42532
41,TTWK000586317,2022-07-19 10:23:18,2022-07-19 10:23:32,TRUE,0.2326666667,1,42596,42596
42,TTWK000586313,2022-07-19 10:24:31,2022-07-19 10:26:48,TRUE,2.283133333,1,43967,43967
43,TTWK000586320,2022-07-19 10:25:06,2022-07-19 10:26:35,TRUE,1.486116667,1,42596,42596
44,TTWK000552325,2022-07-19 10:26:10,2022-07-19 10:30:11,TRUE,4.021,1,42532,42532
45,TTWK000586321,2022-07-19 10:26:47,2022-07-19 10:28:09,TRUE,1.368816667,1,42596,42596
46,TTWK000552328,2022-07-19 10:27:26,2022-07-19 10:29:42,TRUE,2.266083333,1,43967,43967
47,TTWK000586315,2022-07-19 10:30:13,2022-07-19 10:31:47,TRUE,1.568833333,1,43967,43967
48,TTWK000552322,2022-07-19 10:30:17,2022-07-19 10:35:16,TRUE,4.975933333,1,42596,42596
49,TTWK000586314,2022-07-19 10:31:58,2022-07-19 10:34:41,TRUE,2.7156,1,43967,43967
50,TTWK000586323,2022-07-19 10:34:52,2022-07-19 10:36:06,TRUE,1.236633333,1,43967,43967
51,TTWK000552329,2022-07-19 10:35:31,2022-07-19 10:36:13,TRUE,0.6944333333,1,42596,42596
52,TTWK000586324,2022-07-19 10:36:19,2022-07-19 10:37:13,TRUE,0.9052833333,1,43967,43967
53,TTWK000552331,2022-07-19 10:36:27,2022-07-19 10:36:43,TRUE,0.2748666667,1,42596,42596
54,TTWK000552330,2022-07-19 10:37:22,2022-07-19 10:40:26,TRUE,3.074033333,1,42596,42596
55,TTWK000586322,2022-07-19 10:38:09,2022-07-19 10:37:51,TRUE,-0.2969,1,43967,43967
56,TTWK000586326,2022-07-19 10:39:29,2022-07-19 10:40:52,TRUE,1.396083333,1,43967,43967
57,TTWK000552332,2022-07-19 10:41:00,2022-07-19 10:50:43,TRUE,9.71555,1,42596,42596
58,TTWK000586325,2022-07-19 10:41:40,2022-07-19 10:43:52,TRUE,2.206716667,1,43967,43967
59,TTWK000586332,2022-07-19 10:42:46,2022-07-19 10:50:38,TRUE,7.868266667,1,42532,42532
60,TTWK000583962,2022-07-19 10:44:05,2022-07-19 10:45:01,TRUE,0.9283833333,1,43967,43967
61,TTWK000583961,2022-07-19 10:45:34,2022-07-19 10:46:13,TRUE,0.6371666667,1,43967,43967
62,TTWK000583960,2022-07-19 10:46:27,2022-07-19 10:46:59,TRUE,0.5309833333,1,43967,43967
63,TTWK000583963,2022-07-19 10:47:37,2022-07-19 10:56:17,TRUE,8.676083333,1,43967,43967
64,TTWK000552327,2022-07-19 10:47:59,2022-07-19 10:58:24,TRUE,10.42291667,1,42526,42526
65,TTWK000586333,2022-07-19 10:51:23,2022-07-19 10:59:11,TRUE,7.8071,1,42532,42532
66,TTWK000586331,2022-07-19 10:57:54,2022-07-19 11:03:59,TRUE,6.082716667,1,43967,43967
67,TTWK000579402,2022-07-19 11:00:40,2022-07-19 11:07:32,TRUE,6.867816667,1,42532,42532
68,TTWK000586330,2022-07-19 11:04:16,2022-07-19 11:05:30,TRUE,1.22605,1,43967,43967
69,TTWK000586328,2022-07-19 11:06:09,2022-07-19 11:06:43,TRUE,0.55735,1,43967,43967
70,TTWK000586327,2022-07-19 11:07:03,2022-07-19 11:07:44,TRUE,0.6845666667,1,43967,43967
71,TTWK000586329,2022-07-19 11:08:15,2022-07-19 11:08:47,TRUE,0.5368333333,1,43967,43967
72,TTWK000579407,2022-07-19 11:12:21,2022-07-19 11:14:52,TRUE,2.529633333,1,43967,43967
73,TTWK000579413,2022-07-19 11:14:34,2022-07-19 11:24:26,TRUE,9.864016667,1,42532,42532
74,TTWK000579406,2022-07-19 11:15:27,2022-07-19 11:16:24,TRUE,0.9519833333,1,43967,43967
75,TTWK000579403,2022-07-19 11:17:02,2022-07-19 11:19:15,TRUE,2.211316667,1,43967,43967
76,TTWK000579404,2022-07-19 11:19:25,2022-07-19 11:20:03,TRUE,0.6303833333,1,43967,43967
77,TTWK000579405,2022-07-19 11:20:16,2022-07-19 11:21:06,TRUE,0.8279,1,43967,43967
78,TTWK000579409,2022-07-19 11:21:19,2022-07-19 11:21:58,TRUE,0.6592833333,1,43967,43967
79,TTWK000579408,2022-07-19 11:22:10,2022-07-19 11:22:55,TRUE,0.7526,1,43967,43967
80,TTWK000586337,2022-07-19 11:23:15,2022-07-19 11:24:17,TRUE,1.042166667,1,43967,43967
81,TTWK000586338,2022-07-19 11:24:31,2022-07-19 11:25:53,TRUE,1.36215,1,43967,43967
82,TTWK000586339,2022-07-19 11:26:08,2022-07-19 11:27:12,TRUE,1.057183333,1,43967,43967
83,TTWK000586334,2022-07-19 11:27:35,2022-07-19 11:29:01,TRUE,1.4416,1,43967,43967
84,TTWK000586335,2022-07-19 11:29:18,2022-07-19 11:30:35,TRUE,1.294333333,1,43967,43967
85,TTWK000586336,2022-07-19 11:31:12,2022-07-19 11:32:51,TRUE,1.659733333,1,43967,43967
87,TTWK000586348,2022-07-19 11:33:52,2022-07-19 11:35:26,TRUE,1.5669,1,43967,43967
88,TTWK000586349,2022-07-19 11:36:10,2022-07-19 11:36:46,TRUE,0.6013666667,1,43967,43967
89,TTWK000579422,2022-07-19 11:36:16,2022-07-19 11:44:27,TRUE,8.185833333,1,42532,42532
90,TTWK000586351,2022-07-19 11:36:59,2022-07-19 11:38:53,TRUE,1.91205,1,43967,43967
91,TTWK000586350,2022-07-19 11:40:35,2022-07-19 11:41:46,TRUE,1.189766667,1,43967,43967
92,TTWK000586355,2022-07-19 11:42:18,2022-07-19 11:43:11,TRUE,0.8731166667,1,43967,43967
93,TTWK000586354,2022-07-19 11:43:35,2022-07-19 11:44:33,TRUE,0.95835,1,43967,43967
94,TTWK000586353,2022-07-19 11:45:02,2022-07-19 11:46:03,TRUE,1.020766667,1,43967,43967
95,TTWK000586352,2022-07-19 11:46:20,2022-07-19 11:49:06,TRUE,2.758883333,1,43967,43967
96,TTWK000586344,2022-07-19 11:53:58,2022-07-19 11:54:54,TRUE,0.9291666667,1,43967,43967
97,TTWK000586345,2022-07-19 12:03:02,2022-07-19 12:04:12,TRUE,1.174133333,1,42596,42596
98,TTWK000586346,2022-07-19 12:04:31,2022-07-19 12:05:45,TRUE,1.231316667,1,42596,42596
99,TTWK000579412,2022-07-19 12:04:43,2022-07-19 12:06:34,TRUE,1.840316667,1,42475,42475
100,TTWK000586347,2022-07-19 12:05:57,2022-07-19 12:07:33,TRUE,1.600033333,1,42596,42596
101,TTWK000579411,2022-07-19 12:07:00,2022-07-19 12:09:50,TRUE,2.837016667,1,42475,42475
102,TTWK000586340,2022-07-19 12:07:51,2022-07-19 12:09:14,TRUE,1.378816667,1,42596,42596
103,TTWK000586342,2022-07-19 12:09:27,2022-07-19 12:10:08,TRUE,0.6785833333,1,42596,42596
104,TTWK000586343,2022-07-19 12:10:21,2022-07-19 12:10:57,TRUE,0.59905,1,42596,42596
105,TTWK000579410,2022-07-19 12:11:00,2022-07-19 12:16:07,TRUE,5.118733333,1,42475,42475
106,TTWK000586363,2022-07-19 12:11:28,2022-07-19 12:12:41,TRUE,1.216883333,1,42596,42596
107,TTWK000586362,2022-07-19 12:12:59,2022-07-19 12:17:04,TRUE,4.0834,1,42596,42596
108,TTWK000586356,2022-07-19 12:16:44,2022-07-19 12:17:58,TRUE,1.233833333,1,42475,42475
109,TTWK000586361,2022-07-19 12:17:22,2022-07-19 12:19:23,TRUE,2.017783333,1,42596,42596
110,TTWK000586357,2022-07-19 12:18:15,2022-07-19 12:19:49,TRUE,1.569116667,1,42475,42475
111,TTWK000579417,2022-07-19 12:19:44,2022-07-19 12:20:50,TRUE,1.1014,1,42596,42596
112,TTWK000586358,2022-07-19 12:20:06,2022-07-19 12:20:52,TRUE,0.7673333333,1,42475,42475
113,TTWK000579416,2022-07-19 12:21:01,2022-07-19 12:21:59,TRUE,0.9692833333,1,42596,42596
115,TTWK000579415,2022-07-19 12:22:26,2022-07-19 12:22:16,TRUE,-0.17305,1,42596,42596
116,TTWK000579414,2022-07-19 12:23:23,2022-07-19 12:24:26,TRUE,1.048066667,1,42596,42596
117,TTWK000586360,2022-07-19 12:24:12,2022-07-19 12:25:06,TRUE,0.9034166667,1,42475,42475
118,TTWK000586368,2022-07-19 12:24:43,2022-07-19 12:29:01,TRUE,4.310416667,1,42596,42596
119,TTWK000586367,2022-07-19 12:25:53,2022-07-19 12:26:47,TRUE,0.9008,1,42475,42475
120,TTWK000579423,2022-07-19 12:27:15,2022-07-19 12:27:58,TRUE,0.7098166667,1,42475,42475
121,TTWK000579418,2022-07-19 12:29:22,2022-07-19 12:30:31,TRUE,1.1435,1,42596,42596
122,TTWK000579425,2022-07-19 12:30:10,2022-07-19 12:31:12,TRUE,1.032783333,1,42475,42475
123,TTWK000579419,2022-07-19 12:30:45,2022-07-19 12:31:49,TRUE,1.062516667,1,42596,42596
124,TTWK000586341,2022-07-19 12:32:08,2022-07-19 12:32:46,TRUE,0.6345166667,1,42596,42596
125,TTWK000579426,2022-07-19 12:32:41,2022-07-19 12:33:59,TRUE,1.30925,1,42475,42475
126,TTWK000579420,2022-07-19 12:33:17,2022-07-19 12:34:02,TRUE,0.7437333333,1,42596,42596
127,TTWK000579421,2022-07-19 12:34:19,2022-07-19 12:35:57,TRUE,1.638066667,1,42596,42596
128,TTWK000579427,2022-07-19 12:34:23,2022-07-19 12:36:47,TRUE,2.407933333,1,42475,42475
129,TTWK000579428,2022-07-19 12:37:01,2022-07-19 12:38:43,TRUE,1.70065,1,42475,42475
130,TTWK000586369,2022-07-19 12:50:00,2022-07-19 12:51:07,TRUE,1.113033333,1,42526,42526
132,TTWK000586373,2022-07-19 12:52:27,2022-07-19 12:54:06,TRUE,1.655866667,1,42475,42475
134,TTWK000579433,2022-07-19 12:53:28,2022-07-19 12:55:51,TRUE,2.387716667,1,42526,42526
135,TTWK000579434,2022-07-19 12:56:01,2022-07-19 12:59:33,TRUE,3.5338,1,42475,42475
136,TTWK000586370,2022-07-19 12:56:08,2022-07-19 12:57:15,TRUE,1.128433333,1,42526,42526
137,TTWK000579440,2022-07-19 12:57:33,2022-07-19 13:02:45,TRUE,5.198583333,1,42526,42526
138,TTWK000586372,2022-07-19 13:00:36,2022-07-19 13:02:06,TRUE,1.4989,1,42475,42475
139,TTWK000579438,2022-07-19 13:02:00,2022-07-19 13:09:01,TRUE,7.02635,1,42532,42532
140,TTWK000586364,2022-07-19 13:02:43,2022-07-19 13:05:10,TRUE,2.44995,1,43967,43967
141,TTWK000586371,2022-07-19 13:02:51,2022-07-19 13:03:50,TRUE,0.9825666667,1,42475,42475
142,TTWK000586366,2022-07-19 13:05:37,2022-07-19 13:06:29,TRUE,0.8677666667,1,43967,43967
143,TTWK000586365,2022-07-19 13:06:53,2022-07-19 13:09:11,TRUE,2.3024,1,43967,43967
144,TTWK000586375,2022-07-19 13:08:01,2022-07-19 13:09:22,TRUE,1.36185,1,42475,42475
145,TTWK000579444,2022-07-19 13:09:36,2022-07-19 13:14:12,TRUE,4.612033333,1,42532,42532
146,TTWK000586376,2022-07-19 13:09:39,2022-07-19 13:10:27,TRUE,0.80385,1,42475,42475
147,TTWK000579430,2022-07-19 13:10:04,2022-07-19 13:12:56,TRUE,2.869183333,1,43967,43967
148,TTWK000586377,2022-07-19 13:10:50,2022-07-19 13:12:29,TRUE,1.634866667,1,42475,42475
150,TTWK000579436,2022-07-19 13:15:01,2022-07-19 13:19:17,TRUE,4.273666667,1,42532,42532
152,TTWK000579429,2022-07-19 13:17:24,2022-07-19 13:17:39,TRUE,0.2485333333,1,43967,43967
153,TTWK000586378,2022-07-19 13:17:25,2022-07-19 13:18:10,TRUE,0.7646,1,42475,42475
154,TTWK000586379,2022-07-19 13:18:05,2022-07-19 13:22:38,TRUE,4.539183333,1,43967,43967
155,TTWK000579442,2022-07-19 13:18:41,2022-07-19 13:20:39,TRUE,1.954766667,1,42475,42475
156,TTWK000579437,2022-07-19 13:19:41,2022-07-19 13:33:08,TRUE,13.4411,1,42532,42532
157,TTWK000579443,2022-07-19 13:21:50,2022-07-19 13:29:35,TRUE,7.750916667,1,42475,42475
158,TTWK000579446,2022-07-19 13:26:07,2022-07-19 13:29:08,TRUE,3.013983333,1,42526,42526
